1.0 1:-0.2656928890298945 2:0.10381492448463789 3:0.010889595536968255 4:-0.029130119388423456 5:0.06824236250241643 6:-0.007766682729245128 7:0.0029591102475705153 8:-0.04183978252700267 9:0.04474495011601141 10:0.04128074328926817 11:0.03627525130730627 12:-0.0293201063733185 13:0.004645032089805443 14:0.07291431325228381 15:-0.021185531577421014 16:0.03564384465613158 17:0.055714755471988245 18:-0.0362886613738676 19:0.024839334727019886 20:0.010653911062340277 21:0.003406852837981233 22:0.00026245779990597545 23:-0.015851507000203942 24:0.011124639920251238 25:0.00015360889055853442 26:-0.00965674980025145 27:-0.008823326353305377 28:-9.804659519543381e-05 29:-0.00510108288065059 30:0.008666909426573707 31:-0.010294666586049757 32:-0.010987422633674818 33:0.020529915633876065 34:-0.000759141098280622 35:-0.003180389531062869 36:0.02656546859466503 37:0.014687674778152358 38:-0.018453900721275476 39:-0.0061739243520302495 40:0.008162463417702489 41:-0.017539158564959002 42:-0.0031622569723536668 43:-0.017405238661404906 44:-0.00749576333856896 45:-0.0056818897348249655 
1.0 1:-0.2826772612394763 2:0.14422496963954143 3:0.005526494539374198 4:0.0019292545966491873 5:0.14759340053033027 6:-0.082399628050344 7:-0.05474436932827393 8:-0.08545240736622378 9:0.020981050866416075 10:-0.017014831653970504 11:0.012047028983068897 12:9.313534045672645e-05 13:-0.005276388971584599 14:-0.005992439629692148 15:0.007745390774863118 16:-0.007735642911939303 17:0.037874382776027254 18:0.007789109385280619 19:0.015500052550371061 20:0.008866560986281833 21:0.03193830087801652 22:-0.032557566972741106 23:0.019127887318178556 24:-0.002498364170678371 25:-0.012103416242658786 26:0.03366463607695745 27:-0.00867006793214088 28:-0.01701779191575925 29:0.023393181432808864 30:-0.0031097442920228237 31:0.00037157904424165063 32:-0.0005888253797784477 33:0.017261749791818125 34:0.007471811864298792 35:-0.0077505971895607435 36:0.004226007931820118 37:0.019511897458338773 38:-0.007957643459701657 39:-0.00530139550816143 40:-0.00615536348646737 41:-0.010822837098803677 42:-0.004284203167852394 43:0.0023052507714078577 44:-0.0012447833899205197 45:-0.01049626540670935 
1.0 1:0.21011979090392613 2:0.16027030942716813 3:0.03777562236928478 4:0.11159513730657844 5:-0.09719323792936826 6:-0.07865403077826968 7:-0.028860583022741682 8:-0.047659058684090275 9:-0.03971293259396635 10:0.03224457030763607 11:-0.09249733204030781 12:-0.034011466117662155 13:0.04407485294421913 14:-0.0077654855955838 15:-0.003966645263375061 16:0.011381643662276609 17:0.0020384634059012786 18:-0.021819446902460113 19:0.019878899070017338 20:-0.01162164443750302 21:0.03266258088356307 22:0.012410011593957042 23:0.002756923090590155 24:0.013772556750410569 25:-0.0041856445456159574 26:-0.0008632185186875016 27:0.0045740840300213005 28:-0.01215311119855176 29:0.006655515729774516 30:0.0010423232162102979 31:0.0005980230865831986 32:0.03334937024186861 33:0.0031972700511886465 34:-0.014943951812550217 35:0.0180307837998281 36:-0.014488618703375599 37:0.014273247887385326 38:0.003294620037667978 39:-0.012150229200488118 40:-0.006193754073123321 41:0.0010346236562517874 42:-0.008169042465352739 43:-0.005252227443369816 44:0.007265630353566872 45:0.009817414753729006 
-1.0 1:-0.23278165791110442 2:0.08144371949034333 3:0.031390594413761866 4:-0.11056609358645542 5:0.004442619834752911 6:0.07838568469529694 7:0.03281489960210729 8:0.05243176442018318 9:-0.03406289225118664 10:-0.060821106143198855 11:-0.004107849057266969 12:-0.04036000020747748 13:0.002838045902394634 14:0.030480216566338612 15:0.019903846575479618 16:-0.005726186312867865 17:0.048153754152821936 18:-0.0247684661254249 19:0.04834075970923271 20:-0.003218667009861317 21:-0.015995209471932552 22:0.007794267962480762 23:-0.00022285567631960546 24:0.02749814925239794 25:0.01829864407551171 26:-0.031026152228151672 27:-0.010056386852766053 28:0.006466837597178376 29:0.013523122134703858 30:0.012708864975911869 31:-0.018881759113702806 32:-0.01556002875494849 33:0.014215439007655307 34:-0.015668142524228056 35:-0.006179161773579954 36:0.0017638954942587473 37:0.001079207461775953 38:0.007614805605585135 39:0.002354959484430227 40:0.017324204699389306 41:-0.0004995644114114909 42:-0.0009900557511550844 43:-0.01130575665957706 44:0.009683030182044798 45:-0.0011288313976678087 
-1.0 1:-0.2794288807694273 2:0.08146201374319978 3:0.03270930858961039 4:0.012774514344851124 5:-0.01741230144231309 6:0.025427610004433387 7:0.018415794180419 8:0.03554899641236021 9:-0.02393419807428468 10:-0.04609244827434723 11:-0.008801563986903061 12:-0.039905141775418054 13:0.009711454597718622 14:0.02556313981871175 15:0.005196812011658957 16:0.04930786518181846 17:0.0056898115102282844 18:0.009091953635888576 19:-0.02032793337380691 20:-0.034207862409870456 21:-0.016627406383669108 22:-0.0003418893012351702 23:0.016092904181562166 24:0.006428843252270026 25:0.02709617265956709 26:-0.04677770162955776 27:-0.00020728269834018216 28:0.02090799964151423 29:0.008919396704029829 30:0.003925447539540064 31:-0.012828998988467224 32:-0.013344540295817178 33:0.010172780884278466 34:-0.014899392284810919 35:0.007697649474064722 36:0.00274783938969759 37:0.01117625848685388 38:0.011724634472130098 39:0.007389605753854268 40:0.021822501432602642 41:-0.006004347016020719 42:-0.007400396427253895 43:0.0018070158708167368 44:0.008300712172417167 45:-0.02059650082805861 
1.0 1:0.14614434051040132 2:-0.07957472944399581 3:-0.07947809664972649 4:0.051384271870134626 5:0.05519028466546707 6:0.036060547834745514 7:-0.06496637594144412 8:0.015293766618740323 9:-0.0016010869392863543 10:-0.02263870321287236 11:-0.019095644532333842 12:-0.06763040681299722 13:0.051232309929934036 14:-0.007223440045574882 15:-0.0141350117256723 16:-0.027181024291325278 17:-0.04109993187350357 18:-0.011898867058154673 19:-0.028507774929179944 20:0.039551208902256975 21:0.008045712648459664 22:-0.03456462661993765 23:-0.040202126136942545 24:-0.0024811928412246838 25:-0.0028943565534179745 26:-0.032628005010502524 27:0.01482154947351164 28:-0.0032304637032758692 29:0.05513463275874433 30:-0.006094360037612328 31:0.016154291642735602 32:0.03554725693215388 33:0.018179058291957217 34:0.009298914686790767 35:0.018437155760642743 36:-0.011198643785694252 37:0.014008976355987125 38:-0.007470955474489678 39:0.0011756859391169744 40:0.019032058733377075 41:0.004604902300960749 42:0.03373985552878991 43:-0.026849643055246813 44:-0.017733014018638544 45:0.005783556000616107 
1.0 1:-0.277552546971303 2:0.09107907830084444 3:0.02844578391606264 4:0.027772575661890758 5:0.07033798609475395 6:0.01457380627878709 7:0.09457282129264216 8:-0.047137985232094476 9:0.06315903851316955 10:0.05361594298630421 11:0.020814681477627855 12:-0.0332317955053316 13:-0.011755994197164806 14:0.06832995266681072 15:-0.027776141336887723 16:0.03150963807339453 17:0.0499140618201243 18:-0.023244884850663405 19:0.017714316278482398 20:0.010928464110174473 21:0.013426219350851998 22:0.019189349074801985 23:-0.021682488410232327 24:0.006189415125598244 25:-0.005529288042101124 26:-0.014239405666485683 27:-0.017891112688833186 28:-0.0026950435103951145 29:-0.0023406925601991294 30:-0.002778836308297621 31:-0.013272453105887696 32:-0.0058125985039020394 33:0.014552692319200767 34:0.002603417406543974 35:-0.010033952206217788 36:0.02277796979418377 37:0.009514787662679977 38:-0.019150149188220923 39:-0.011037837013632189 40:0.018863144371753404 41:-0.008426163338364127 42:-0.009487905790522198 43:-0.020973499298992875 44:0.0002849406671660247 45:-0.0061867299287982624 
-1.0 1:0.32738453624831265 2:0.13372376136475736 3:-0.07525158435542617 4:-0.06738432765301858 5:0.11364388211089538 6:0.19259063443172023 7:-0.10981477977104726 8:0.07329926462931298 9:0.1537643305910727 10:-0.05793839092931073 11:-0.04367000196451212 12:0.07966169313415336 13:-0.00681266121565418 14:0.049984947460049514 15:-0.005916842748528604 16:-0.024161710251063746 17:-0.01050567811802252 18:-0.006237501778950293 19:-0.053079076073896725 20:-0.07838082984065095 21:-0.003087829656224096 22:0.015830914404348913 23:0.015300631649566219 24:0.012864220342674582 25:-0.03762676480938528 26:-0.008332716412504462 27:0.04863998537204836 28:-0.02108723889236743 29:0.02384075818884189 30:-0.03318682013555032 31:0.01455236690312781 32:-0.006114313376391827 33:0.010932575241046748 34:-0.014125879560321497 35:0.01013941240829654 36:0.036043078561448894 37:-0.027368270300472612 38:-0.011128747468892121 39:-0.03349090813173769 40:-0.013388857169617208 41:0.006587969815604994 42:0.002390855234695526 43:-0.008203305130068814 44:0.017784836220016805 45:-0.019105853954237844 
-1.0 1:0.06244360789493543 2:-0.22157397399261547 3:-0.011943980611151633 4:0.02215102863955702 5:-0.03560001796270194 6:-0.031000856678145443 7:-0.007328440252442482 8:-0.026822756259027164 9:-0.003977766468927229 10:0.04412863012492038 11:-0.025150538663790856 12:0.027321347572322914 13:-0.03942360292560894 14:-0.007063001400164217 15:0.011626384921555839 16:-0.01190160837083376 17:0.01737460567717762 18:-0.02047518242983345 19:-0.005269696094185431 20:-0.0032400037705347675 21:-0.0009913186917575156 22:0.0030746699161349877 23:-0.0039868519759095646 24:0.008496835013653668 25:0.002835950496957408 26:0.005191282293436654 27:-0.018011650438200237 28:-0.012672869903733728 29:0.017091798922828014 30:0.025178403229342013 31:-0.00596518359341797 32:-0.01431946880665123 33:0.0063764743988982825 34:-0.0009431830987643441 35:0.012818302491092707 36:-0.0044754142814841125 37:-0.009578062741079446 38:-0.001446141802679879 39:-0.010971885176494193 40:0.01938500248129177 41:0.00019338715307984887 42:-0.010587321596275442 43:0.0027510040503519965 44:-0.013212667748422896 45:0.009095834732730883 
-1.0 1:0.05411183620548361 2:-0.23435738533869513 3:-0.029535510475096213 4:-0.08502811237489798 5:-0.04838424428524547 6:-0.039743221227736034 7:-0.05075845472122019 8:-0.09916162295111938 9:0.0415039379293555 10:-0.12389397631305016 11:0.0064882332690491505 12:-0.04110388296140152 13:0.05119610227218803 14:-0.005047585240749813 15:0.012596551573523032 16:0.035490593526700455 17:-0.00753734044031186 18:0.021999313723073573 19:0.014860095309541308 20:-0.009859075447520339 21:-0.01668219553418627 22:0.015045088005313255 23:-0.018771078924609694 24:-0.0030770905152142404 25:-0.011723396793848088 26:0.017288290765145167 27:0.011612125818546204 28:-0.011505332377944285 29:-0.007946430955642625 30:-0.0012887762329987819 31:-0.019291919197198002 32:-0.009684724785511516 33:-0.008572453852281562 34:0.002886555679869866 35:-0.005131277045046443 36:-0.00024112420017932679 37:-0.0004564438326310864 38:-0.004171108759291412 39:-0.004575577999853487 40:-0.0033141812303335155 41:-0.009313084045910188 42:0.007684444599722064 43:0.0014774350871622436 44:0.005856115008684375 45:0.006039796361528349 
-1.0 1:0.25642389105709384 2:0.09011887504555048 3:-0.06975474171273308 4:0.18743320449753698 5:0.006276631908974569 6:0.12123793751356035 7:-0.04553654415192071 8:-0.02215202825666958 9:0.018588660381430006 10:-0.008452973949277916 11:-0.08560372947753633 12:0.020232331526578818 13:-0.012175525975982947 14:0.05853140612251141 15:0.03385462384390174 16:-0.0222045432334999 17:0.03754289827130931 18:0.03529435535740989 19:0.007912199463270481 20:-0.0009419781894781411 21:-0.02379571652803547 22:0.008485689905957211 23:-0.016856587313810744 24:-0.0063312917655277984 25:0.01780678371331406 26:0.029103524907072426 27:-0.02481118409697091 28:0.026750123283139415 29:-0.015201289733750144 30:0.003026161775623837 31:-0.015637764187458998 32:0.0017029947583048315 33:-0.001524571575761722 34:0.011965670297104013 35:-0.010959002676239301 36:-0.0039890159555252035 37:0.002280453831510893 38:-0.010885585593046719 39:0.015743186251718236 40:0.012863553674491116 41:0.01414908135487584 42:0.008993697322860653 43:0.0038332702222091102 44:-0.007486390047066351 45:0.005148231009743733 
-1.0 1:-0.011223338949405165 2:-0.23889577769673764 3:0.013003916610536776 4:0.07349431405193808 5:-0.11224035570084273 6:-0.05309035085489019 7:-0.04436556552544149 8:-0.087344183409469 9:0.0764868594452855 10:-0.10476653599959965 11:-0.007569018755491631 12:-0.09152081521061275 13:0.03967668879116329 14:-0.043537837157608464 15:0.06668520683672594 16:0.03200504582784034 17:0.007543660678135028 18:0.02015672109026906 19:-0.024114801210250617 20:-0.04631043383438602 21:-0.02036499531620678 22:-0.010967602570464577 23:0.015288560283848736 24:0.00953085820532652 25:-0.0318258556401814 26:-0.011040275310320952 27:-0.017092258736363948 28:-0.019074529255223367 29:-0.013110587113406123 30:0.03994385156828102 31:-0.015351468235235307 32:6.667901844288615e-06 33:-0.002981082152826162 34:0.04124466765798918 35:-0.003467878997931066 36:-0.030220515072710185 37:-0.02354358397265749 38:-0.028787320113802358 39:-0.031403453592768124 40:-0.015176799551043944 41:-0.009779485265917182 42:-0.0021463408162677384 43:-0.0006145910927509441 44:0.0018350747829339307 45:0.00995652094551118 
-1.0 1:0.23693296587395307 2:0.018664705493230897 3:-0.16543470887839795 4:-0.006995553062986257 5:0.11719240446305236 6:0.05103181770422634 7:-0.1392917927814823 8:0.13093797539215718 9:0.058627112535140254 10:-0.017615505925351375 11:-0.015918708889451755 12:-0.021796692016630002 13:-0.02598089259542002 14:-0.04920335739056309 15:-0.015458804579622804 16:0.051504851085674444 17:-0.0069439984078914045 18:-0.00870318078886244 19:0.026460632627656383 20:0.006834817057352225 21:0.014595945241829715 22:0.047310519689007485 23:0.020263691881947755 24:-0.005987374074151647 25:0.006026379975349692 26:0.008010978942459706 27:-0.021268701816101708 28:0.004362339747071797 29:0.005478327795897273 30:0.001222555968144582 31:0.0029046273925005875 32:-0.010470545974606973 33:-0.0022143360160921713 34:0.0055204384416379475 35:0.0010209390979388049 36:-0.014488365898822917 37:0.0004682145978336756 38:-0.011186236224970253 39:-0.004797740553038934 40:0.005977529253240424 41:0.011820126264133934 42:0.008290375875920282 43:0.002625277416503105 44:0.005639366702161905 45:-0.010767210782093566 
-1.0 1:-0.2754438077150177 2:0.05574433148824442 3:-0.018659795012413907 4:-0.0016939134201330516 5:-0.0685410911528159 6:0.022328830465109594 7:0.021476901841106698 8:0.02890934615799906 9:-0.030735057103744808 10:-0.02808982771867062 11:-0.021449933302146788 12:0.0016469509502593793 13:-0.012549413247401098 14:0.007919938952013402 15:0.0025822106286514743 16:0.01625066392899417 17:0.014686567252524875 18:-0.017109307512075136 19:-0.02640397038119548 20:-0.01056878356919989 21:-0.004398568078839959 22:0.016741717196681934 23:0.0021919509629616417 24:0.0035833085599203804 25:0.0216187288642966 26:-0.02854401886261242 27:0.0046749470709778595 28:0.0038397968827846903 29:0.004422423386384529 30:0.0033306986753324185 31:-0.016554209013425608 32:-0.01533159286227494 33:0.015536072009934798 34:8.313480924661016e-06 35:0.007089362013612891 36:0.0006615522912078124 37:0.011298781931385126 38:0.0003589358412884637 39:-0.0008370754447995319 40:-0.0007810273864924328 41:0.0024860617013526508 42:0.00211314653984808 43:0.0034205859560664485 44:0.004033661533595457 45:-0.0055565527291231535 
1.0 1:0.09755963746873567 2:-0.03665570467738413 3:-0.11362433026442671 4:0.1776596885019957 5:0.02008457053687583 6:0.02258611345855339 7:0.014955258324973502 8:0.044186072359179554 9:0.014036300514367852 10:-0.0030310989484049686 11:-0.0047071900022806245 12:-0.015961715105168882 13:0.043468600557132926 14:-0.003940007590108922 15:-0.00916542953568165 16:-0.005870471428342559 17:-0.019358773207821266 18:-0.021009141268999405 19:-0.006168119730035768 20:0.011111607941845595 21:0.03483288869753347 22:-0.03127613376311211 23:-0.018626953779609393 24:-0.022411754836831922 25:0.0038961952077772883 26:-0.035777343300348236 27:0.010773826512004439 28:-0.011542313490644746 29:0.011978665525698875 30:-0.0006967764002846454 31:0.012929971828403417 32:-0.002697762354823968 33:0.010345373576243575 34:0.0032960697440928216 35:7.38375671155856e-05 36:-0.009256496904904713 37:0.015479343193232948 38:-0.01915455806409474 39:0.014211562522263983 40:0.009938944003485684 41:0.015941597652619523 42:0.0024787851766856347 43:-0.0023906217363967065 44:-0.0030947879897916305 45:0.014955814654812776 
1.0 1:0.12499744680642469 2:-0.06716996911986886 3:0.032855799761626156 4:0.08133370250762886 5:-0.01051466643173787 6:0.01870830973245821 7:0.03559965364868171 8:0.005439088284677293 9:0.03447903625188021 10:-0.046805416279111736 11:0.05220280600449723 12:-0.0333927379895952 13:-0.024515813106123142 14:-0.00514524730377767 15:-0.005522792395634841 16:-0.02670672538031809 17:-0.014406115567837961 18:-0.0015812802657538256 19:0.007990155401656745 20:0.010821986319306982 21:-0.019138055628480286 22:-0.0272505441680087 23:0.0010038942713284814 24:0.005952484023445432 25:-0.010454421130820814 26:-0.009140866364873696 27:0.018259488894346396 28:0.004418157378695302 29:0.021802702730649326 30:0.00737102232077635 31:0.002193800704748872 32:-0.0028067588008300164 33:0.004914154851480252 34:0.01630612741490569 35:-0.006649228325821661 36:-0.0009493861610383406 37:0.005040076515879546 38:0.004481765640413337 39:0.006930141324360182 40:-0.0047761749802924785 41:-0.019208126967761537 42:-0.002855028754721772 43:-0.0030226663449144566 44:0.011368743348389021 45:0.02192976179416719 
-1.0 1:0.2949961365572601 2:0.17494418313987214 3:0.07443699860189897 4:-0.06100719727797883 5:-0.019709504704392047 6:-0.02189482731841704 7:0.07580542694709844 8:0.02436101923064665 9:0.028132971984062442 10:-0.06061035981013865 11:0.19337759725210016 12:0.08144791452063581 13:-0.14134553756439178 14:0.02113215163918026 15:0.04788474125144607 16:0.031823509839745065 17:-0.03528948775510127 18:0.006506354451380637 19:-0.014356110997636035 20:-0.024816823447713694 21:-0.029910180553511474 22:0.018075518784080355 23:0.012616803545492578 24:0.011928301614403027 25:-0.012723763816542203 26:0.025161079663417504 27:0.018956456105455995 28:0.03931368466600661 29:0.027354200058329295 30:0.010942827241547659 31:0.007219506032003081 32:-0.021843822662631348 33:-0.008313319398081949 34:0.020212211088246203 35:-0.007945693545508985 36:-0.015809122870163422 37:0.0069373385368471895 38:0.0062613235635426215 39:0.013374014517600195 40:0.0144486778267014 41:-0.006530804264188221 42:-0.004667539422200438 43:0.01853212598001256 44:-0.013462309876286696 45:-0.008606964770651409 
-1.0 1:0.08506328951241825 2:-0.21827468762233 3:0.036351734289271534 4:-0.15465714507639658 5:-0.0163904881980454 6:0.015517425979766158 7:-0.03790923977373116 8:-0.0358834927595652 9:0.018615971943879095 10:0.012392009766104366 11:0.0019122610192071204 12:0.022898705020210724 13:-0.03841266907775129 14:-0.018052792096215083 15:0.008058696075628565 16:-0.004234619589060483 17:0.028137474936914403 18:0.01919637226418284 19:-0.0167994640260195 20:0.004946172983638656 21:0.012812035183110143 22:0.019034673144294238 23:-0.009242623315820698 24:0.0004964983635111385 25:0.011032584770511245 26:-0.008120686556987753 27:-0.003045358998317675 28:-0.017524565832810007 29:0.009139105876886634 30:-0.0050071336429888865 31:0.010194127402542058 32:0.002289659387359505 33:0.002843029085499285 34:0.001410077149162089 35:-0.0003107746110740258 36:0.007729759379387904 37:-0.004495352896692353 38:-0.006908759910441337 39:0.005226194704148975 40:-0.008389907147186945 41:0.0019028828040203775 42:0.0030447000702470105 43:-0.000900398127149999 44:0.013054932226896892 45:0.010741689433159344 
1.0 1:-0.3024387706160148 2:0.18409696259186686 3:-0.14899706249980557 4:-0.08056674719890358 5:-0.01741998028316915 6:-0.03783428212118938 7:-0.004147639115957315 8:-0.04208882630892328 9:0.05956422660913875 10:0.029485613049817824 11:0.02025922627437286 12:-0.076000895783521 13:-0.03224618264021054 14:0.047576860941440736 15:-0.004178917798986136 16:-0.04681050427331685 17:0.0004279024781123162 18:0.0007671079696123552 19:0.0321268393864307 20:0.01696237334627597 21:0.0008549242186325968 22:0.0009290984992427059 23:-0.006846546908721898 24:-0.005668600830903271 25:-0.0001647025347007447 26:0.0032471015461888408 27:0.023454816876877727 28:-0.00047736682411098335 29:0.00253253135550033 30:0.030412091355083576 31:0.008423533756635258 32:-0.001198458250836473 33:-0.019384562990206678 34:0.000208886920668434 35:0.01543502603410328 36:-0.014794609726349491 37:-0.014835958887002402 38:0.01672106517665454 39:0.0017438227463506427 40:-0.012483496667410231 41:0.022551121500119647 42:-0.005173937559841246 43:0.009833879440487876 44:0.008034806592472183 45:-0.013265026968182245 
-1.0 1:0.011784881772279366 2:-0.2604147268291859 3:0.006342298116901049 4:0.06971522506857418 5:-0.07702534118473983 6:-0.03346769830364768 7:0.035828384001189914 8:-0.05588245357227467 9:0.04317612761513073 10:-0.04843015163201158 11:-0.007265707995607128 12:-0.05901728610106891 13:0.01006120220921519 14:-0.009657748100406142 15:0.04112593782769591 16:0.014180469920889727 17:0.026418989542636724 18:0.0037402248946632327 19:-0.02485454958379482 20:-0.01421683570608207 21:0.011622739414906377 22:-0.02139166416197463 23:0.02973360789876877 24:-0.0041892403606037295 25:-0.00016792368676127583 26:0.004422928870121771 27:-0.008261859268424727 28:0.022440831514206616 29:-0.015104200698737804 30:0.010079325432731859 31:0.015552702620058003 32:-0.007408758285568608 33:0.0012416414251267098 34:-0.006141671130928617 35:0.015651818453630045 36:0.009918830701895084 37:-0.0021476441829953 38:-0.009322910788062015 39:0.0026261561435284853 40:-0.0017876086177947836 41:-0.008273443727111328 42:0.0036003924198962896 43:-0.0025742137723627724 44:-0.005011735151320912 45:-0.002536770622251855 
1.0 1:0.32104481375296395 2:0.2193840710185962 3:0.10984600546050245 4:-0.01643974354269089 5:-0.07291116114330275 6:0.005446807833975949 7:0.04582519002875626 8:-0.12196621108863145 9:-0.1033424756129338 10:0.07261034777610714 11:-0.07363960331348396 12:-0.073396941807125 13:0.04344395492644179 14:-0.04395793529891728 15:-0.03806021290505149 16:0.020163841744124417 17:0.001053734137540882 18:-0.025596882744780055 19:-0.008630098750442934 20:0.07238964046569056 21:-0.027389531316585905 22:-0.018913683234662554 23:0.06671705845842713 24:0.027175558550539363 25:-0.009565563404345665 26:-0.0007911945899019279 27:0.03271729263408013 28:-0.007963301365134267 29:0.004035677035386473 30:0.002190657958976552 31:0.009542978203814032 32:-0.02867823190651345 33:-0.012046266778804368 34:0.0006405997095155058 35:-0.005128180282265953 36:0.028002482864982477 37:-0.02033304991676226 38:-0.0007613527323710075 39:-0.011836888698735542 40:-0.0013373969789731172 41:-0.011534248080913178 42:-0.006521898848123821 43:0.004449815363049395 44:0.004920564568509104 45:-0.015172800009594551 
-1.0 1:-0.1749675674192499 2:-0.03901289007662114 3:0.18192558347884485 4:0.05228155145757617 5:0.05212890683465016 6:0.0384643760275836 7:-0.02199228588771408 8:0.060196467293740744 9:-0.026473426619045556 10:0.0160186669160879 11:0.01174461659081727 12:-0.034042323132764715 13:0.01283532104285362 14:0.06368295561921777 15:-0.019431891141587422 16:0.05018519519128929 17:0.0173473315853132 18:0.023297536701608054 19:0.026108488333880853 20:-0.029195298464195153 21:-0.023776262130948835 22:-0.040795419135415054 23:0.020334459583005754 24:0.001817941774879657 25:-0.04635716560857921 26:-0.00382774864761741 27:-0.04802784802810147 28:0.00813591556474936 29:0.02835983383341871 30:0.02853345367944711 31:0.014741378818736703 32:-0.023597496135127887 33:-0.00206006574004447 34:-0.017322664482937546 35:0.04199148872567147 36:0.010665963749526119 37:-0.0015084617731386599 38:0.03145783754348552 39:0.020136713061603025 40:-0.006603326551030081 41:0.014088830759095745 42:0.023971012475697533 43:-0.0008783724973294381 44:0.023731239698543037 45:0.017578190818655387 
-1.0 1:-0.09198032388641801 2:-0.24092551795086914 3:0.14616100122132766 4:0.09194367639243721 5:-0.1380650380631599 6:0.021552284132107608 7:0.0013727702063026656 8:-0.024237773158459576 9:0.054550967027596375 10:-0.009872550488884635 11:-0.03394811204616843 12:0.024645130813054084 13:-0.03682575891643797 14:-0.017876238260153474 15:-0.032072731098184926 16:0.04964347329553964 17:0.047702656246901766 18:0.027657991733161635 19:-0.028551479960564334 20:0.030900132937766927 21:0.04724148933915894 22:0.016430709984066413 23:-0.026421659179542083 24:-0.03375049122550246 25:0.013478985561228417 26:-0.026725243843873838 27:0.05734474340528613 28:-0.0064479357736398416 29:0.01626721894304848 30:-0.02311707427953733 31:-0.05443988611283941 32:0.01238854315842514 33:-0.02630248182682888 34:0.03772271811828523 35:-0.025622851395358963 36:-0.012390031572869185 37:0.006054617515287127 38:-0.01403378972973169 39:-0.028547889515028256 40:0.0011429580295249583 41:0.023122861149217976 42:-0.024471720265750205 43:0.010621705936371482 44:-0.005519214942030264 45:-0.019518558675115514 
1.0 1:0.07696807477535492 2:-0.15108166512119553 3:-0.033108495323966564 4:0.004495069320461703 5:-0.001167013485791739 6:-0.0401368061700475 7:0.004836944251776495 8:-0.03695415227628684 9:-0.025487887548810387 10:-0.03544885603412505 11:0.0175718762787958 12:0.007165370415087413 13:0.013288686573523728 14:0.024121907145102983 15:-0.02018389099116195 16:-0.005073934897646119 17:-0.03308626347982147 18:-0.02784633979668657 19:-0.029449496658351323 20:-0.010461089184734037 21:-0.004864362662340558 22:-0.007674977213210955 23:0.004537595412851067 24:-0.010784148402856403 25:0.00028930082810824966 26:0.010991216407347197 27:0.0014368475419598817 28:0.0176781649626767 29:0.023634525423478714 30:0.0069897533522657864 31:0.0023827500716635842 32:0.006805861583700976 33:-0.001489133095038361 34:0.0025808277505721313 35:-0.0015317675756554537 36:0.013570162970460112 37:-0.004673549681289577 38:0.016066216905368056 39:-0.008341251188219052 40:0.003824445418944075 41:-0.006528495494986422 42:-0.016876900616496333 43:0.005561400705298553 44:-0.005763445819706765 45:0.005267554937812115 
-1.0 1:0.12758556552258885 2:-0.2170026930418777 3:-0.1329705637942022 4:-0.08949795092239368 5:0.050768895316515496 6:-0.0475627686378324 7:-0.006379896825993917 8:-0.018717333991712454 9:-0.046540567919330526 10:-0.02933191885819926 11:0.002679604595011882 12:0.0032578350066549064 13:-0.005928107462952505 14:0.01710842251273536 15:0.001394084456154696 16:0.03386651583957111 17:0.013221657731874656 18:0.01189555090877365 19:-0.00019385697421788004 20:-0.0008541788795022568 21:-0.012128513631888785 22:0.020139632333796505 23:0.00019223451685976972 24:0.008044477204274583 25:-0.003404417215839642 26:0.015438937052411736 27:0.006514020246678361 28:-0.020767245889283466 29:-0.020379977743724895 30:-0.0051415679293663336 31:0.003829981344564413 32:-0.008033497622238569 33:0.0009079155594810748 34:-0.006987781399602617 35:-0.0019953413892393117 36:-0.012039328408893489 37:0.008592931238521569 38:0.007575217326923338 39:0.001149072794948077 40:0.0019795117919263715 41:0.0005035766433757108 42:-0.00541875593532613 43:0.003568509394842089 44:-0.005409874074730843 45:0.00484681096214322 
1.0 1:-0.32417267843893643 2:0.15876679938217123 3:-0.11917776084848128 4:0.003717634975630525 5:-0.0045369141574855 6:-0.055367617240457426 7:-0.007044160157397266 8:-0.051358243347180504 9:0.04136236477007212 10:0.02539137566337077 11:0.004804551531865847 12:-0.02925430129189223 13:-0.019977769672477802 14:0.006545456659532844 15:0.0008332169113692478 16:-0.013672346644181425 17:-0.029124149055390687 18:-0.0010429669685330135 19:-0.0527995925005763 20:-0.0016156306253309587 21:0.008314283682678858 22:0.03563418253890064 23:-0.006291422535974872 24:-0.02563637170942929 25:-0.014384286145108255 26:-0.0002845564456722743 27:0.015393842124063889 28:0.0044176387908174365 29:-0.006949250234991872 30:0.023901189831495494 31:0.01059099601237188 32:-0.000826083534763101 33:-0.006300257811652742 34:-0.02355116358616531 35:-0.019553379963813924 36:-0.013339848454655205 37:-0.008808154015120943 38:-0.0034080392873270695 39:0.0028821119928110588 40:0.00256786739761777 41:-0.009017207725510522 42:-0.005699271739946147 43:-0.012785578947455214 44:0.004139147284485747 45:-0.0023892546934304653 
