1.0 1:0.20244205468735393 2:0.10522137511061434 3:0.04891947776178187 4:0.058372353610554956 5:-0.05601938896614943 6:-0.18605259738936336 7:0.06144819865084859 8:0.08824746414570686 9:0.04006184134936323 10:-0.008503355390613218 11:-0.011478959808159144 12:-0.0005810762161863499 13:0.02684923291010392 14:-0.014653940944646785 
1.0 1:0.31727885633855607 2:0.16228403669724517 3:0.006315338765905185 4:0.01933991435498792 5:0.005443314521005299 6:0.08121682446033462 7:-0.010956005589370165 8:-0.017100026448923018 9:0.015440507447240239 10:-0.03142073558841117 11:0.045019137098256334 12:0.0231105600324289 13:-0.03649423394151911 14:0.013930354714791062 
1.0 1:0.2678246061106731 2:0.16004153199688423 3:0.016410386974563394 4:0.048999395157482195 5:-0.03860089772139036 6:-0.023365711789970513 7:-0.029813551734041197 8:-0.0070819788274148025 9:-0.005659574132809469 10:-0.026007633287004422 11:0.05102967984338994 12:0.015259611604941426 13:-0.03932419544806792 14:-0.009499951644788347 
1.0 1:-0.2715603252106114 2:0.14813204724760065 3:0.0256120372303183 4:-0.03618500489521968 5:0.17099827246598265 6:-0.08625148810750176 7:-0.10720991569015051 8:-0.06626408166643787 9:-0.02064863299479165 10:-0.056987223391370224 11:0.006786669477252421 12:0.02395558717013577 13:0.004648293477249125 14:-0.04502819236949197 
1.0 1:-0.2767535372195729 2:0.12393219245726673 3:-0.028448832721666362 4:0.012880135112899947 5:0.06421438877206609 6:-0.02322826734142769 7:0.04192501050357948 8:-0.04969513920650087 9:0.03459842255700819 10:0.011305137938725071 11:0.0021824353605453236 12:-0.03951917246528784 13:-0.02025391708870232 14:0.028625004072972915 
1.0 1:0.15998175148134508 2:-0.005224463721845041 3:-0.005849797022480519 4:-0.017718593566828776 5:0.03786209989099667 6:0.022464393211243466 7:-0.05270283526141141 8:0.02504964231889636 9:0.007027927372219873 10:-0.052763511976383994 11:0.09667472642810082 12:-0.014628930334613644 13:-0.014499359230325044 14:-0.015399802152563525 
1.0 1:-0.09087875364824086 2:-0.10455616668374303 3:0.09608570157773844 4:0.006488594089954783 5:0.00993320338550138 6:0.007700819673858456 7:-0.047396729305172317 8:0.000871647761862715 9:0.004263967919914789 10:0.013882488421039632 11:0.017260386408562554 12:0.0073993985867940315 13:0.016259554977132832 14:-0.028632409399884866 
1.0 1:0.22717204935903323 2:0.10443960499083635 3:0.05162883285481482 4:0.01462888191365665 5:-0.03289418969904437 6:-0.14610526748430813 7:0.08840535821231857 8:0.08418200083154391 9:0.03638723424362553 10:-0.0024813958875163893 11:0.01131754779466497 12:-0.0014756207033254191 13:0.02408044351541154 14:-0.028314202342843667 
1.0 1:0.22781464318427813 2:0.11492991950460549 3:0.08084119918263126 4:0.040834316007941206 5:-0.047973817138255985 6:-0.18710245598764108 7:0.12189393252537725 8:0.1070181140917205 9:0.06399429074311513 10:0.0013433770639300724 11:-0.035810404831157105 12:0.0030021885162016763 13:0.023318691132135545 14:-0.0015872626273136306 
-1.0 1:-0.25335572569328 2:0.07896085978750259 3:0.07342961819479206 4:0.12542198022614146 5:0.1516169615810649 6:-0.032140757484814785 7:0.08555825687438724 8:-0.041374253206609146 9:0.0003211811126281718 10:0.001365973540288173 11:-0.02651294212238159 12:0.002873760697261661 13:-0.029830168629032122 14:-0.006710225906948649 
1.0 1:-0.32642473360614743 2:0.18262039372770253 3:-0.1480587672927238 4:-0.03777857617669259 5:-0.032383231074329825 6:-0.03413767152743968 7:0.024694551469674707 8:-0.03790490701512117 9:0.06026818518511023 10:0.03703949939406924 11:0.012919607914128928 12:-0.0646590763447398 13:-0.03149023580945018 14:0.03787782165047861 
-1.0 1:-0.1922032268367705 2:-0.036551362945564284 3:0.1383260250984131 4:0.07483370429158641 5:0.032008148671363486 6:-0.020653956672880495 7:-0.0940169692195186 8:0.04196647930757909 9:-0.06702992431382104 10:-0.04696303875920153 11:-0.017892839330370353 12:0.03134242157614486 13:0.021801992862476815 14:-0.02520576828618746 
1.0 1:0.11067668574963214 2:-0.18338432284470504 3:-0.06705056654270902 4:0.0780657836460099 5:0.06920674878748206 6:0.033759839181442354 7:0.058649238003544435 8:0.02514868224700418 9:-0.016793481560412004 10:0.0260231383931634 11:-0.03585365019114492 12:-0.04976885783484318 13:0.01458593809259527 14:-0.006519685144237012 
-1.0 1:0.2768529380207982 2:0.20359040797129171 3:0.07293814596790418 4:-0.06185900407300203 5:-0.07058410109669046 6:-0.05361841074817476 7:0.0021016147974463398 8:-0.044309717734658194 9:-0.04398688752146815 10:-0.029121248297521718 11:0.1667382012631427 12:0.04566485121375679 13:-0.1135743432859548 14:-0.000370026332734745 
-1.0 1:-0.33883014043834414 2:0.16085517855149975 3:-0.06646502914185516 4:-0.051173080238756684 5:-0.06826063213935972 6:0.048724639869306474 7:0.020274764477107906 8:0.0813294459717954 9:-0.07523193096084993 10:-0.08634942255955491 11:-0.021873857440215326 12:-0.03231580558104809 13:0.004563221223698324 14:-0.006593831275172829 
1.0 1:0.13718679553847524 2:0.09510221473131023 3:-0.011961947078940422 4:0.1162508058807152 5:-0.09790674519306745 6:-0.16419348813825332 7:-0.04215100091159581 8:0.038803843785620316 9:-0.010988596879209198 10:-0.01891573082238753 11:0.032443168846570815 12:-0.007677489994839531 13:0.02136236506378677 14:-0.04215135289945546 
1.0 1:0.32034089703165497 2:0.1937445927444327 3:0.05534964891756556 4:-0.10094964982863662 5:-0.00039977381530622094 6:0.029091962121484974 7:0.007813091855420624 8:-0.011590608064537638 9:-0.001705795165595242 10:-0.005504869121872468 11:0.008025788289145859 12:-0.0012058959398358465 13:-0.018953104370122147 14:-0.007037348695680946 
-1.0 1:0.1700933834205105 2:-0.012747343297864039 3:-0.18770121768565506 4:0.1567158837292319 5:0.061509522259655905 6:-0.021360981279094925 7:-0.1276974714951124 8:0.1277102034059767 9:0.03237259688049587 10:-0.009892152004838145 11:-0.029728270609744322 12:-0.04007860762883749 13:-0.023493747619793722 14:-0.04803897008816825 
-1.0 1:-0.2678211508770103 2:0.13819495265571763 3:0.019749232699756945 4:0.02671196243236179 5:0.16768307707191155 6:-0.04922845515474251 7:0.022917172739715025 8:-0.05704589455807556 9:-0.006503804293825549 10:-0.029336065018462733 11:-0.011914048749246356 12:0.009293171907801684 13:-0.01086800762755779 14:-0.022076868200338797 
1.0 1:0.11747394064099477 2:-0.15178837835527162 3:-0.12016527246015844 4:0.029382910671170357 5:0.043688862566802864 6:-0.045002295040834785 7:-0.03447168768990111 8:0.0362521921338743 9:-0.062047366845682406 10:0.002836138793755872 11:0.0037759404746380287 12:-0.03261506128669923 13:-0.003365219120353294 14:0.011464299894612402 
-1.0 1:0.3186966098247616 2:0.19612404307010584 3:0.11207783747596303 4:-0.011831589034567965 5:-0.05487296740186475 6:-0.005535388850613193 7:0.1258545032561518 8:-0.03817479629338007 9:-0.027887878273819895 10:-0.023807232512075543 11:0.16585858439581408 12:0.0497460157775232 13:-0.14037941937834458 14:0.010300109015680514 
1.0 1:-0.3727235298677303 2:0.2339921965939185 3:-0.1641209670079037 4:-0.08775104908400214 5:-0.011167369907243513 6:-0.038347051753479425 7:-0.0019806675591069085 8:-0.03328901404511837 9:0.04308457976530359 10:0.028669872972914595 11:0.03694532784122287 12:-0.07227900943940363 13:-0.016903986170092117 14:0.01352918745794049 
1.0 1:0.21064351842463455 2:0.117701069906399 3:0.08280947728331488 4:-0.04927079983668016 5:-0.031101006604570065 6:-0.21641494489970597 7:0.07502153124820704 8:0.11897652627843969 9:0.07913769412238478 10:0.011947422133485834 11:-0.07378429445763612 12:0.026129588738013843 13:0.032599509115938535 14:0.039571082569345516 
1.0 1:0.22480411388981553 2:0.11037433228054146 3:0.05366729906247379 4:-0.0010281237589762093 5:-0.03577895794763644 6:-0.16923134473480672 7:0.05908758878618749 8:0.09180837419740173 9:0.04285519532690278 10:-0.007429568263075982 11:-0.006284732615829767 12:0.0030969456919829903 13:0.026076198149283712 14:-0.01640407535946664 
-1.0 1:0.3744881558557006 2:0.18626530164249266 3:0.015931778072899645 4:-0.08113180665959173 5:0.04099311600378683 6:0.20070976607390295 7:-0.02892346464462154 8:-0.09723118609839028 9:-0.037945391453578 10:0.03571089784255505 11:-0.06266506303234537 12:-0.0027196330019997397 13:0.012862425461869699 14:0.020725276166868988 
-1.0 1:0.1066800915424152 2:-0.22440955786922306 3:-0.15659626186809353 4:0.012427679564744162 5:0.036548238204506124 6:-0.07430394832873476 7:0.01056560537200093 8:-0.010670865377544391 9:-0.06494345846008938 10:-0.01803323358745063 11:-0.007560481260927943 12:-0.0031719273354769845 13:-0.005323339035779938 14:0.024094061447146844 
-1.0 1:-0.2809687011276665 2:0.161027119042197 3:-0.08532369442903363 4:0.03344697629375082 5:0.08462319820799447 6:-0.10507782542024661 7:-0.019311110168151922 8:-0.11786114691745883 9:0.0893353294074708 10:0.061248833280505725 11:0.02420263684160886 12:-0.06149404663116179 13:-0.040007486361087856 14:0.05493063275710259 
1.0 1:0.05942718496575766 2:-0.13485744527408486 3:-0.0959501160649279 4:-0.0011788403288593083 5:0.03840121939072213 6:0.0249205883846506 7:0.10418726492185487 8:0.012396701308657755 9:-0.019519708517329842 10:0.041885670827758265 11:0.021025794337590633 12:0.002417341037133626 13:0.054880484613373096 14:0.004119858514480995 
1.0 1:0.21011979090392613 2:0.16027030942716813 3:0.03777562236928478 4:0.11159513730657844 5:-0.09719323792936826 6:-0.07865403077826968 7:-0.028860583022741682 8:-0.047659058684090275 9:-0.03971293259396635 10:0.03224457030763607 11:-0.09249733204030781 12:-0.034011466117662155 13:0.04407485294421913 14:-0.0077654855955838 
-1.0 1:-0.08939137311511218 2:-0.14733189634783073 3:0.17051679003032805 4:0.016277846504476404 5:-0.002282255762453073 6:0.04737488304040413 7:0.02918625996291884 8:0.004096894634919971 9:0.02354047641539909 10:0.005558560121955408 11:-0.01502839195657615 12:-0.002189639054336747 13:-0.03420032669724757 14:0.015344463693752097 
1.0 1:0.1781694960146616 2:0.06806032350884018 3:-0.06904841741401392 4:-0.019250117100480222 5:-0.002120909643246143 6:0.04194682581375214 7:-0.050105476742072164 8:-0.008622447315091944 9:-0.01740237057591686 10:-0.015851556740179636 11:0.09382261757918994 12:0.009552482325729021 13:0.02783886543008482 14:-0.019812372724623415 
1.0 1:-0.038502019413363606 2:-0.16512276109672747 3:0.0365978909094102 4:0.10657986844182563 5:-0.024215936373916825 6:0.013238452293824058 7:0.1239966630761199 8:-0.041975724378847515 9:0.03758017917595652 10:0.011601439761471752 11:-0.010329894747855239 12:-0.006629933326757823 13:0.010605727527727782 14:-0.011693909896045702 
-1.0 1:-0.26175106904232065 2:0.1439236534915641 3:-0.013838401824184172 4:0.022398911640010254 5:0.16002815629884953 6:-0.06548426229810735 7:0.02476420948687282 8:-0.09451471478464216 9:0.0480925775386537 10:0.018693358740355163 11:0.00485214872561262 12:-0.01956145264480146 13:-0.02805740098228624 14:0.015963136080050025 
-1.0 1:-0.24462986722137575 2:0.11093247942092826 3:0.012928269377956287 4:0.0016509134722854542 5:0.14792151438529838 6:-0.0695807648907773 7:-0.04927948631711811 8:-0.06836442414376953 9:0.013080628740029443 10:0.0010643670045339358 11:0.012586924378187234 12:0.0006554443967254978 13:-0.00862181769933935 14:0.0031865397230910943 
-1.0 1:-0.07358324947203454 2:-0.11948640615794802 3:0.19677716389821664 4:-0.052517246322051445 5:-0.036447820631452174 6:0.05889184643621054 7:-0.17759532372190723 8:0.11580448579937358 9:-0.02810317890837361 10:0.08659794180235364 11:0.06868147663626449 12:-0.03355019510731062 13:0.020243132087707 14:0.04811047831200384 
-1.0 1:0.3279350899047528 2:0.19888273793500183 3:0.0014633757429134316 4:-0.04658727708753223 5:-0.012587885276470805 6:0.13185738887116755 7:-0.11804448333487474 8:-0.11209967094331957 9:-0.06458781508276737 10:0.016607026700331963 11:-0.04618914171990679 12:-0.011917248489911677 13:0.018492339554645056 14:0.010570360386847666 
-1.0 1:0.3406228364383042 2:0.1643358442590749 3:-0.019312157518179943 4:-0.013281085494743168 5:0.061166172498166665 6:0.1821279171922069 7:-0.0662519924381737 8:0.004582259486397158 9:0.10033492823377131 10:-0.04556411821000228 11:-0.05476298707016332 12:0.08075464695356205 13:-0.01359252504896552 14:0.08988655164791018 
-1.0 1:-0.2509328765675148 2:0.07470123474062879 3:0.0798921906375735 4:0.08542825832795796 5:0.14186041207587502 6:-0.050043364294232576 7:-0.01653692791456735 8:-0.02109597911254582 9:-0.04075468775616626 10:-0.03623310145351788 11:-0.021545696579860836 12:0.030454676154614637 13:-0.0021381408394994727 14:-0.0406631823120919 
1.0 1:-0.29295004147013304 2:0.16608245108558242 3:-0.12682634668841766 4:-0.06184521242489177 5:-0.019783161243989246 6:-0.07683139584412488 7:-0.0946293548395815 8:-0.038386027227425366 9:0.025385534335230695 10:0.001644973604823876 11:0.012235248265790671 12:-0.05618427090384936 13:-0.028289083224895553 14:0.028639330819649235 
1.0 1:0.34772488660865886 2:0.1787014996584365 3:0.05425769279825561 4:-0.24090597762052499 5:0.05166288801913546 6:0.07414576379728531 7:0.010433767095643896 8:-0.01922132358972475 9:-0.02196513633143763 10:0.04500579904384073 11:-0.041514466894006286 12:-0.018039108105125316 13:0.0008949894574466696 14:-0.03205171009198411 
-1.0 1:-0.29033047706325305 2:0.1449402921678408 3:-0.01852036759575208 4:0.020296771580688752 5:0.1095469011527925 6:-0.0880241294599858 7:-0.07950184228302218 8:-0.040912027204405135 9:-0.03947390607774452 10:-0.04903269986770123 11:-0.004282916464143489 12:0.028596439064363717 13:0.013478793031423176 14:-0.04196900456605795 
1.0 1:0.03444365262058251 2:-0.12224006912020534 3:-0.07988345504267712 4:-0.04332446907592764 5:0.035419956384739895 6:-0.02004450103358991 7:0.01252791421080078 8:-0.007651422567958048 9:-0.03191026720207685 10:0.030556599968071804 11:0.02369929789354443 12:0.013024034367670084 13:0.04447271545194887 14:0.014685532335055589 
1.0 1:0.16760267087849112 2:0.11335101372549974 3:0.055352837666324095 4:-0.08392526116695775 5:-0.042154700131080275 6:-0.24395203168851912 7:-0.008849173081935044 8:0.10837052959562182 9:0.06274462524625807 10:0.008256311113454292 11:-0.0816469985992205 12:0.022161381500714467 13:0.01664210489197762 14:0.053393340628055 
1.0 1:0.22367233343402768 2:0.1157993317653837 3:0.051888171261921634 4:-0.02763530579905203 5:-0.033866494384774126 6:-0.17482814760460846 7:0.04268859633454682 8:0.09338105641294847 9:0.0436633516917652 10:-0.007635152311405258 11:-0.002739621087567385 12:0.009539080048609101 13:0.0342502545706663 14:-0.017935142903001577 
-1.0 1:-0.33650214719170224 2:0.10702094514518144 3:-0.04679196233625653 4:-0.06173543631706757 5:-0.12963761387345174 6:0.1080831787100214 7:0.08568853932458965 8:0.09418333192442793 9:-0.05858793997809679 10:-0.09710835932699269 11:-0.0279461757479278 12:-0.020510389650193167 13:0.012752787725733078 14:-0.007314699375282591 
-1.0 1:-0.3363085746266883 2:0.11811563136548947 3:-0.051755085471826126 4:-0.04297379888047507 5:-0.11957243651027441 6:0.09182269455694228 7:0.08450952157464056 8:0.08138661298737879 9:-0.043541282372755986 10:-0.08307180195069223 11:-0.023724010459989956 12:-0.038054019449001004 13:0.007195408703621826 14:-0.0002524474977710356 
1.0 1:0.20206698374141185 2:0.1653813303765553 3:0.021033011072517933 4:0.1393732160483738 5:-0.10719437876605269 6:-0.09744547147867813 7:-0.048611378780119285 8:-0.022168432874175165 9:-0.027122235253014042 10:-0.016348018560746788 11:-0.019241077406671234 12:-0.013976295968955358 13:-0.010309633627845611 14:-0.007650011413876091 
-1.0 1:-0.2584876795259962 2:0.17026970066859598 3:-0.1068102919553911 4:-0.04636120405455774 5:0.06078340114971893 6:-0.09237615396420822 7:-0.058289835087390024 8:-0.09548094712435051 9:0.07075357705886824 10:0.04035743065030765 11:0.025694088269793528 12:-0.06756140484292793 13:-0.045586906111700985 14:0.05131256461775661 
1.0 1:0.24009260924827452 2:0.2110692041673531 3:0.04323745632901131 4:0.11229212690505232 5:-0.13547874041986246 6:-0.055481896647154534 7:-0.09463309541034468 8:-0.11460778733617162 9:-0.08928778061456975 10:-0.002885709891683722 11:0.008059362634606475 12:-0.006054131942001575 13:0.009145661234842725 14:0.011238213166465415 
-1.0 1:0.27958039340240165 2:0.13464823398108497 3:-0.08697822857847771 4:0.03332020826152062 5:0.05270981241143396 6:0.1304548097337366 7:-0.16080934450402296 8:0.052942832332643804 9:0.1296553538293766 10:-0.07205985285925619 11:-0.04710637967611213 12:0.07112089583962138 13:0.0050452613262125245 14:0.05830339004364802 
-1.0 1:0.10541400640515569 2:-0.2530096071898196 3:-0.05014939750931158 4:-0.1152254494076096 5:-0.006033471292316097 6:-0.046359265361532925 7:0.051076886470094736 8:-0.11361845713284759 9:-0.005714386976951425 10:-0.1139092854025725 11:-0.012556254761325901 12:0.06666301748996334 13:0.037844240464944244 14:0.09591120797088296 
1.0 1:0.1851591157941292 2:0.08925206356015142 3:0.023477825252879336 4:0.08958141611523165 5:-0.057936237683863086 6:-0.12346216932286247 7:0.04357693598600875 8:0.04747910399824408 9:0.006013136453888649 10:-0.008861593532557622 11:0.03587265554971312 12:-0.0047484742743743626 13:0.018496278719708298 14:-0.03774167950566313 
-1.0 1:-0.2930908664566635 2:0.1001727743950171 3:0.021412510974281172 4:0.04277063485745974 5:0.00033269524083926784 6:-0.016267838385929212 7:-0.029072233024533437 8:0.02735444073789115 9:-0.03480504146999988 10:-0.0351724012547314 11:0.00022321282156374453 12:-0.03554538786222253 13:0.020395804586779753 14:0.02548914661373369 
-1.0 1:-0.3084249580914691 2:0.10571959435931334 3:-0.05454552996995558 4:-0.008714010670565094 5:-0.0894188009203391 6:0.03707652529333939 7:0.05526175207678473 8:0.04430412047529073 9:-0.03726263594646688 10:-0.057934537125045954 11:-0.034097568903504065 12:-0.016849599277207698 13:-0.021628157830192802 14:0.002789715877392629 
1.0 1:-0.24801683400516183 2:0.15053238344052372 3:3.781424683751977e-05 4:-0.08662650961925124 5:0.1693514282609761 6:-0.060790070921392124 7:-0.06085825941771581 8:-0.08925988357781042 9:0.03642931910910774 10:-0.007589004204742969 11:0.0293450310739591 12:-0.011927430728764291 13:-0.00477967204428305 14:0.005957101221139568 
1.0 1:0.22425095117872101 2:0.12695020888209962 3:0.061163076268316484 4:-0.08451096826222086 5:-0.02802605493910043 6:-0.20175331929953938 7:0.0175719554600477 8:0.10599090479494282 9:0.05720539857981609 10:-0.002439147504721082 11:-0.03175101457403877 12:0.023372476570843986 13:0.044306389035300285 14:0.00692045314635625 
1.0 1:0.24358030573334846 2:-0.1453032756707929 3:-0.1616467271503912 4:-0.02524782116701551 5:0.15859420409413716 6:0.021353052950484393 7:0.0999505594264602 8:0.09272635716006286 9:-0.08530962076237184 10:0.05713568701863267 11:-0.007893777512660172 12:-0.05810773536713037 13:-0.07474899068426248 14:-0.013093844895118235 
-1.0 1:-0.30743076161925026 2:0.03928323370578574 3:-0.05500939450591266 4:-0.031967520744563604 5:-0.14930807961664339 6:0.08850729967522913 7:0.09802379703943029 8:0.05911245860253202 9:-0.038484369893051026 10:-0.03691250849481424 11:-0.039181904588057925 12:0.033899566943060275 13:-0.01837249367573526 14:0.006255751024926232 
-1.0 1:-0.21034016671273745 2:0.09003355120576344 3:0.0865209391801559 4:-0.020422550001610376 5:0.19756458807657268 6:-0.013424397845777128 7:0.0006459398603545826 8:-0.024840081094521613 9:-0.023934825064295215 10:-0.02189058249173132 11:-0.002078750732052402 12:0.020120124861245443 13:-0.0013997799401900737 14:-0.01050053742075461 
-1.0 1:0.16428189005541485 2:-0.21033389250449633 3:-0.12735985048840162 4:-0.06478972764027756 5:0.08880876620398691 6:-0.04992760129127695 7:0.10376501176553757 8:0.009575833062519011 9:-0.12338524870242681 10:0.03219595093442251 11:0.00953541215200985 12:0.005118360245380871 13:-0.018335501813796513 14:0.07094618914682413 
1.0 1:0.16889951667517533 2:0.024878262341289478 3:-0.04313808580229573 4:0.18684111188313965 5:-0.010025449091648871 6:0.09448374520662925 7:0.1531112575813863 8:0.007371952626283203 9:0.008794251382665897 10:0.00770222762566387 11:0.06265356829853967 12:0.0021489163519904826 13:0.0015827109004769545 14:-0.009812690746543444 
-1.0 1:-0.10470996423317694 2:-0.07822803042442589 3:0.2070102566460752 4:-0.08231735081980665 5:0.06319036932825642 6:0.0734085154140301 7:-0.054325126682795315 8:0.06330202806006488 9:-0.027124038183614228 10:-0.023253831449688536 11:0.003915163954052413 12:-0.004687222536366678 13:0.0004876398311950917 14:0.01035141015906042 
1.0 1:-0.31861739602062555 2:0.10698380126744687 3:-0.04523987615351054 4:0.005991160702248519 5:-0.03675708376038338 6:-0.05921513220561868 7:-0.09838957515837009 8:-0.019298076459886 9:0.00879238986375984 10:0.024697339921314485 11:0.021907657187035055 12:-0.0022980051292334318 13:-0.0022570954212153133 14:0.02357217578639523 
1.0 1:-0.04329145737395784 2:-0.12137147021467674 3:-0.012022205809661861 4:0.023195911980379905 5:-0.028197029510653122 6:-0.06928933883308075 7:-0.07763917270502363 8:-0.045612584637170606 9:-0.0005355293054996107 10:-0.02066985713147824 11:0.00800491320037332 12:0.012048061835921681 13:0.031325354048372 14:-0.009575243350994073 
1.0 1:0.27721940893060504 2:0.18448146690885794 3:0.03678029593290771 4:-0.019945565630464332 5:-0.039496798445686127 6:-0.02222939102726368 7:-0.049199907716780414 8:-0.018498403678198445 9:-0.014967587253096055 10:-0.0258202861228624 11:0.007140331495355236 12:-0.010130010538099019 13:-0.02402745852876363 14:-0.00022897514825262477 
1.0 1:0.33660205269926013 2:0.16676564397833352 3:0.0700254187907402 4:-0.14646049313188123 5:0.03215152438613869 6:0.05611013657932141 7:0.048919983585592616 8:-0.02311678734572536 9:-0.0243829577991587 10:0.0403041660132295 11:-0.060438954314794575 12:-0.02964460086070464 13:-0.02185855781558457 14:-0.023687603773225277 
-1.0 1:-0.3497658067257576 2:0.09882728414340448 3:-0.07016097615421417 4:-0.08244026889028108 5:-0.13041783807651 6:0.1229261733234425 7:0.11844977152763517 8:0.08209145735085802 9:-0.038345142479384295 10:-0.06144773797386616 11:-0.02365728306933313 12:0.003404986803633915 13:0.009907503809195375 14:-0.012482009458028409 
1.0 1:0.1840734658337926 2:0.11150878265923839 3:0.01945517427887245 4:0.017780141279251663 5:-0.06736240693916011 6:-0.20355906107611033 7:-0.03874988776767084 8:0.07679036430827757 9:0.02021542493383265 10:-0.022774618031085096 11:0.002088698611731686 12:0.0030398767710736393 13:0.03734038438195228 14:-0.01884020021283991 
-1.0 1:-0.3478287560480148 2:0.11986440991026438 3:-0.10359998730083579 4:-0.08085210627382283 5:-0.1777627703281507 6:0.0643414513846616 7:-0.004228438787354825 8:0.09513485380363722 9:-0.06371380701408197 10:-0.08108614444208466 11:-0.021254187744996177 12:-0.015078180208967243 13:0.007125414978379926 14:-0.009693793342910886 
-1.0 1:-0.30678340352079914 2:0.03251068022690045 3:-0.08536604643824483 4:-0.051021308915449974 5:-0.1677243390689427 6:0.064075950721135 7:0.036207748618242795 8:0.057093255433356874 9:-0.042327637132278495 10:-0.007687876490306191 11:-0.023508264776029908 12:0.049300718439692304 13:-0.014901872922489342 14:-0.0011273011390576688 
1.0 1:0.24596692767726847 2:0.1231634299033017 3:0.09061620126604965 4:-0.2214721902527465 5:0.029372898376952568 6:-0.16958638454668484 7:0.07658088929590276 8:0.12533933341239445 9:0.08535093903265098 10:0.02593673331371987 11:-0.07073332494228757 12:0.033429380004980476 13:0.007740596977811785 14:0.04852690193792095 
-1.0 1:-0.32685536779094204 2:0.1647090924570785 3:-0.06642937943280283 4:-0.05820592647625407 5:-0.043611623924335985 6:0.03950195106649954 7:0.021774513894323482 8:0.07081819461972086 9:-0.08350267084513754 10:-0.10348222460382432 11:-0.03577167807125131 12:-0.020825614179336947 13:-0.01068952377251572 14:-0.02056738478646608 
-1.0 1:-0.04829078569033654 2:-0.198737827442824 3:0.1211260844170706 4:0.12408509029636221 5:-0.06987867809420223 6:0.029496850845847845 7:0.020524237061876983 8:0.046285581030400876 9:0.008479027716438329 10:0.03065756458358114 11:0.00956018405856597 12:-0.048353330892031574 13:0.0011598835713053403 14:0.02269372045286407 
1.0 1:-0.3101916162096292 2:0.14182417441270273 3:0.05934267122104048 4:0.06828199670612298 5:0.19065978696690086 6:-0.0468069515266908 7:0.03113539055219356 8:-0.06407327202960116 9:-0.013570129173651274 10:-0.04747777073528047 11:-0.0103640561483019 12:0.05047312036209843 13:0.020960454928694784 14:-0.06720330414471593 
-1.0 1:0.2994587954033406 2:0.19773137088882728 3:0.06696534789705537 4:-0.1177495787430211 5:-0.028717368426219855 6:-0.02261477640233131 7:0.02850721082158416 8:0.0009617315390589611 9:0.006833446294441707 10:-0.05338782969563608 11:0.21477418916425906 12:0.08725818128322453 13:-0.13369039891299467 14:0.01773337588642486 
1.0 1:0.2486087608401775 2:0.17747388556059918 3:0.04543045424000892 4:0.1856237203168838 5:-0.09551576458739705 6:-0.02584531484688813 7:0.054433757472107214 8:-0.024723546945912445 9:-0.00895843154143665 10:-0.030706782263783497 11:0.02857455125178924 12:-0.01611416315924003 13:-0.045254360007903435 14:0.006271966951519506 
1.0 1:0.19681317568959306 2:0.04275341245955027 3:-0.07507427002297598 4:0.0009278826891120293 5:0.009513467937422236 6:0.03777469815199606 7:-0.0562582677098321 8:0.009536477634968451 9:-0.006209843352349869 10:-0.01671912164728972 11:0.05790311824871951 12:0.008451753333374829 13:0.030504784292354543 14:-0.015589706769547247 
-1.0 1:-0.28284649416181473 2:0.0011065062228594498 3:-0.12624830585189392 4:-0.07926230477385485 5:-0.14825079655473303 6:0.0821434378776715 7:0.06801059249190632 8:0.05279076891913597 9:-0.034226435322553095 10:0.06146788974287736 11:-0.016969091127832188 12:0.08451296319955207 13:-0.015940336855982746 14:-0.026986426605432483 
-1.0 1:-0.0053229208976770005 2:-0.22468539386809094 3:0.048674260952930745 4:0.049968654523893 5:-0.09585258676903038 6:-0.02754804544244878 7:-0.031152856453710243 8:-0.019421798989673493 9:0.0048672202697478475 10:0.029176358390943777 11:-0.009266334490506503 12:0.012120534018745788 13:-0.02313618211752359 14:0.021829411552313424 
1.0 1:-0.28054356825752774 2:0.07610074172132457 3:0.044633199794431616 4:0.003854646623782756 5:0.03624147749070605 6:0.02548396232621577 7:0.03635312688140516 8:-0.0023156159277921 9:0.015247530652567981 10:0.02108693366111193 11:0.019565055632759176 12:-0.015002854993191948 13:0.010440127404364093 14:0.04636961742160913 
1.0 1:-0.22562937685313597 2:0.01309865717512833 3:-0.02091856305492569 4:0.052843371452136724 5:-0.025568466876253818 6:-0.002513722677273173 7:-0.005990314879878099 8:-0.033261571481798875 9:0.06544555003611191 10:0.07680475115533579 11:-0.0008858713476895125 12:0.007513087154820795 13:0.005279828920424962 14:-0.007991563853897708 
-1.0 1:-0.3067312161378874 2:0.09963019536417342 3:-0.05266537534329101 4:-0.0542794609806494 5:-0.1304239294921827 6:0.059507366422936636 7:0.012847953197740614 8:0.08252002694797253 9:-0.06022224257534353 10:-0.0956180461089864 11:-0.03330582238106639 12:-0.03545814455076387 13:-0.006908400404452968 14:0.008905946565579656 
1.0 1:0.09229581707478555 2:-0.12283499839302045 3:-0.1229088087166685 4:-0.04428229186853934 5:0.07125743514574781 6:0.04829047457090039 7:0.09511805665645048 8:0.04191247938326423 9:-0.026038242370916453 10:0.051960351963452237 11:0.02094018169039221 12:-0.004206543089892108 13:0.04598348974997605 14:-0.016045033539412765 
