1.0 1:-0.0035624871614165776 2:-0.1447974654087607 3:0.08877949130493555 4:-0.06472671739729587 5:0.018594243585914032 6:0.03044311705441915 7:-0.021154775064239562 
-1.0 1:-0.16583019988587577 2:-0.09519302643468944 3:0.27127853452751755 4:0.14361822924131268 5:-0.016674778105657408 6:0.08408221897415653 7:-0.028880081894932463 
-1.0 1:0.12853477782905554 2:-0.25369252694104544 3:-0.07153137866612506 4:-0.10129788157403868 5:0.03216829932180148 6:-0.043782932799540805 7:0.1081717120812614 
1.0 1:0.2144331812114285 2:0.01949362444110501 3:-0.07047720377664524 4:-0.07038623160538893 5:0.04472552374774354 6:0.10204651747204528 7:-0.006016826887585364 
-1.0 1:0.1303417349756762 2:-0.21003805002535939 3:-0.025017767901510946 4:-0.07413336242292619 5:0.007841665212621602 6:0.021093183632482748 7:0.04442319541454915 
-1.0 1:-0.3243460057053465 2:0.09791320271733082 3:0.0020016351961713655 4:0.029854687226467717 5:-0.05530155405651556 6:0.022257294400868446 7:0.007949813742797596 
-1.0 1:0.1032416098062435 2:-0.24792189421043928 3:-0.08332350022263187 4:-0.08051297531646232 5:0.007292645470780144 6:-0.06681031569569976 7:0.06530007130227912 
-1.0 1:-0.29236170943123446 2:0.134362458483114 3:0.009521010577342452 4:0.08182573846134981 5:0.13155424843490746 6:-0.06830170383105753 7:0.011367167951119446 
1.0 1:0.22004127921861188 2:0.11951871814498466 3:0.01800351320121368 4:-0.10155033196501834 5:-0.03259338626750941 6:-0.17021174434062014 7:-0.053823999804553664 
-1.0 1:-0.16755974187192457 2:-0.05675510906826683 3:-0.1178602528223084 4:-0.012074951909470404 5:-0.06906355039335764 6:0.05446161609985616 7:-0.03833250874604989 
1.0 1:0.2448042399930531 2:0.17658068826297985 3:0.07439191457921537 4:0.18139928490835341 5:-0.11362800238444609 6:-0.029829703642852395 7:0.0785248350081443 
1.0 1:0.20187310611329623 2:0.01736349747682985 3:-0.07529688425040344 4:0.03262154084153903 5:0.02287559781172466 6:0.08529269067726877 7:0.030729008645843322 
-1.0 1:-0.3284341732771758 2:0.1527293282926225 3:-0.012407739597784496 4:0.052948177835918174 5:0.03349916508977309 6:0.024029645382968635 7:0.0978213367600565 
1.0 1:0.31789897293825 2:0.1651355580809216 3:0.08249754481024542 4:-0.0321589814629068 5:-0.008633937479791076 6:0.027544586576185737 7:0.07672687012098187 
1.0 1:-0.06571047781939546 2:-0.13387762547319437 3:0.1220257454374015 4:0.025711019301659144 5:0.01578133186092786 6:0.05420423999563828 7:0.06923194217194852 
1.0 1:-0.28715022976469107 2:0.10041292004980702 3:-0.09495966120475274 4:-0.06097099009221633 5:-0.04343006666654722 6:-0.011279938643206849 7:-0.06983200386076563 
1.0 1:0.23418293334391171 2:0.11070418694752071 3:0.0519839068969848 4:-0.023523339794988225 5:-0.025569436750479294 6:-0.1512166896610223 7:0.06589447724166024 
-1.0 1:-0.2686248274995921 2:0.061255431483884126 3:-0.08057527301745598 4:-0.13440426222132082 5:-0.1408315457386093 6:0.033743410042011826 7:-0.06450682258485715 
1.0 1:0.3187243114741036 2:0.17108362971634541 3:0.07191802170790935 4:-0.10623285331544606 5:0.007046774966469327 6:0.02099874327087932 7:0.035417570319152776 
1.0 1:0.26145233083773056 2:0.1711441463303566 3:0.06427621002329512 4:0.12631658177497296 5:-0.07843345480710479 6:-0.03323664363578434 7:0.07581228383670717 
-1.0 1:0.024927655458159503 2:-0.19604352854282342 3:0.13250150229900182 4:-0.06131648910468529 5:-0.026978148907042136 6:0.05879766777161502 7:-0.027507608693881747 
1.0 1:0.24836288949280452 2:0.08641700282683076 3:0.012021181375860073 4:-0.025761266729965416 5:0.0055585068958009 6:-0.028212857629260943 7:0.0626705462781971 
-1.0 1:0.09416545482868569 2:-0.22943113370032822 3:-0.0326314757944989 4:-0.037032643145690804 5:-0.027785037778845646 6:-0.02030755679783961 7:0.010278268064099167 
1.0 1:0.3184141244958454 2:0.1910519884365887 3:0.055881608068512785 4:-0.11751036038893063 5:0.00154011572490622 6:0.020536419858168994 7:0.0029268825389096205 
1.0 1:0.3106397564274799 2:0.22170954755839503 3:0.05433034337716981 4:-0.07374500788547893 5:-0.05550159448220277 6:0.02761907050333673 7:-0.06156732388178282 
1.0 1:0.27755161192189926 2:0.19783441723012757 3:0.07368103310217883 4:0.003000155692630648 5:-0.07245858712166703 6:-0.026066044334023826 7:-0.012847289836867845 
-1.0 1:0.25824189649048723 2:0.09105008043463031 3:-0.0669279331593513 4:0.18339086704619464 5:0.003036896851109928 6:0.13063015833888283 7:-0.03170973364875444 
1.0 1:0.15998175148134508 2:-0.005224463721845041 3:-0.005849797022480519 4:-0.017718593566828776 5:0.03786209989099667 6:0.022464393211243466 7:-0.05270283526141141 
1.0 1:-0.3624234841169994 2:0.15051402060677102 3:-0.09414209882970818 4:-0.08632505837376464 5:-0.0044757620940471515 6:0.08109527053883503 7:0.13689535143570564 
-1.0 1:-0.3131561877630088 2:0.052914654387071575 3:-0.09626569643319267 4:-0.04429113307545754 5:-0.17496619212197556 6:0.05149605537732521 7:0.021883008639365938 
1.0 1:0.2396833573077755 2:0.07135330132385212 3:-0.04700205350500212 4:-0.13861719168218434 5:0.06179475698809797 6:0.11374072307198843 7:0.01263425374995227 
1.0 1:0.10312996364015317 2:-0.03595307302070079 3:-0.0356662847908022 4:0.2336992804935107 5:-0.0284546238284801 6:0.0031046378918212422 7:0.04018676714653395 
1.0 1:-0.04719616238004908 2:-0.10355505799663 3:0.10870493523264561 4:-0.09008860195986815 5:0.04820258693455563 6:0.039990771948829974 7:-0.03935498252768226 
1.0 1:0.3092825528577456 2:0.034105794503475124 3:-0.12911022698704128 4:-0.09559436506203503 5:0.16674014134833046 6:0.1462157031907468 7:-0.054545030828200544 
-1.0 1:-0.35943608174443265 2:0.10802452274939395 3:-0.09955918617731666 4:-0.09651212512339613 5:-0.15712543112840935 6:0.09876911010855265 7:0.06360665965118414 
1.0 1:-0.20180311054041408 2:0.022979598875612912 3:-0.054350039264061956 4:-0.0405747743273497 5:-0.030785192700973046 6:-0.03083260795259752 7:-0.11533150720047085 
-1.0 1:0.160519044044854 2:-0.20502129047914333 3:-0.07080517090811797 4:-0.08567421432001361 5:0.047101811091518994 6:0.008281460177475542 7:0.052583545396294847 
1.0 1:0.03204738823593692 2:-0.09220785475436032 3:-0.08363720169396316 4:-0.049141592937531335 5:0.050365513749603325 6:-0.0506945986979009 7:-0.04899310788429605 
-1.0 1:-0.27418368691066825 2:0.1221446017184663 3:0.02831759570921853 4:0.07478408154309081 5:0.1415674022925856 6:-0.05089813302785129 7:0.0293630160999309 
1.0 1:0.065149805870014 2:-0.10986599024918509 3:-0.09845756961562242 4:-0.1105473274383889 5:0.051856424604789744 6:0.028768257337075998 7:0.03419632914939895 
-1.0 1:0.1659150575075385 2:-0.15444280501114405 3:-0.16937423657993333 4:-0.049764692310319464 5:0.09346726283412546 6:-0.058435273999469434 7:0.013296595476778918 
1.0 1:-0.21563150333214123 2:0.01947485720689606 3:-0.060992192489510655 4:-0.06184406753983059 5:-0.027161985486497925 6:-0.027055183754990525 7:-0.09358869059413194 
-1.0 1:0.09805815947100427 2:-0.2613936192155007 3:-0.10639565369565276 4:0.07606545270927226 5:0.0025437293407158876 6:-0.07268176451035474 7:0.1758685089887261 
-1.0 1:-0.007079688786234092 2:-0.15772292807468424 3:-0.09784878548779301 4:0.11960858648310387 5:-0.09760871081261913 6:-0.09755976912237341 7:-0.11922184337907782 
-1.0 1:0.15679731233410713 2:-0.2450683394295362 3:-0.019797094521766465 4:-0.2405972393733467 5:0.06388456619897578 6:0.06908177666338174 7:0.06383833513437014 
-1.0 1:0.21912014971768956 2:-0.01474275397987916 3:-0.17414991580036618 4:0.04077614221299827 5:0.1158528506651675 6:0.026736423230858487 7:-0.08853708563127127 
-1.0 1:0.09345321739053603 2:-0.24847267183804295 3:-0.052804887555782984 4:-0.03633558504895641 5:0.0009322533810788118 6:-0.02531880593674702 7:0.04979908135321668 
1.0 1:0.2302507957985761 2:0.06257791807172663 3:0.0011637357370990371 4:0.0445741097970913 5:0.004209934722383353 6:-0.08568739959150126 7:0.06808664659604782 
1.0 1:0.14823888169383445 2:-0.012382562614669468 3:0.004770777596710941 4:0.02181373778947736 5:0.025169394532721216 6:0.016076958499508874 7:-0.030210842360576737 
1.0 1:-0.28434832136563337 2:0.08826098645452857 3:-0.07564309125398799 4:-0.0380356855194881 5:-0.03165005895562471 6:0.019302514532127182 7:-0.028071127660955618 
-1.0 1:-0.17587901232653022 2:-0.0330703730103377 3:0.14202280342544527 4:0.026362757044332927 5:0.05825253675849845 6:-0.004379552950931233 7:-0.09011365653809227 
-1.0 1:-0.1697452121194544 2:-0.0995342856496053 3:0.27707699706805 4:0.15144692745516694 5:-0.01919928624191155 6:0.09465367224637264 7:-0.012661761062957584 
1.0 1:-0.2795412139984496 2:0.006011651272433846 3:-0.010090477856571543 4:0.003993562788903018 5:-0.07319206662570017 6:0.015205732926693293 7:0.002931515305516056 
1.0 1:-0.2669064167850619 2:0.10208164975339884 3:-0.011203848505838521 4:-0.02125046040489817 5:0.039676763266114204 6:-0.04212211484345659 7:-0.05058456236158629 
1.0 1:0.27144081084022254 2:0.11564508604025948 3:0.006868607692531965 4:-0.053801414741813464 5:0.020101763654592705 6:-0.034365441607725034 7:0.0225872230455071 
-1.0 1:-0.28903788595521895 2:0.12372731310899784 3:0.007936322184073256 4:0.01977219324217845 5:0.04269421144094707 6:-0.03669028397760861 7:-0.05351923297034621 
-1.0 1:-0.019600010550751085 2:-0.20470588414748234 3:0.1262528540332297 4:-0.049968751683692934 5:-0.018303463182245093 6:0.04677686388645981 7:0.04335365275656181 
-1.0 1:0.22535580505455105 2:0.14356973607452866 3:-0.046763725947568904 4:0.2556967442032646 5:-0.07353939545379042 6:0.0749929557098263 7:-0.06246719043786518 
1.0 1:-0.2942320043984132 2:0.16160151355309066 3:0.022018666889490755 4:-0.040369522486239415 5:0.18079970316659533 6:-0.07778980240964474 7:-0.09792961835685174 
-1.0 1:0.0566728403454516 2:-0.24257836782835163 3:0.05847743822875142 4:-0.034706926600629295 5:-0.04926492282193476 6:0.008952934608257117 7:0.014836549349370195 
1.0 1:-0.3289456174254513 2:0.14714402528218382 3:-0.09812760367150798 4:-0.06987304704387737 5:0.00048358970115143333 6:0.02216471169768234 7:0.041111527218941804 
-1.0 1:0.11558470150431358 2:-0.2450011645563755 3:-0.0109717682441219 4:-0.060624661551745236 5:-0.004575376221081392 6:0.001486786812148414 7:0.072936017724677 
-1.0 1:0.2441056422024591 2:0.11866697507769611 3:-0.06948311891620229 4:0.23618663353121905 5:-0.021525823505721263 6:0.13001318812899623 7:-0.05001300102769122 
1.0 1:0.2465547438079228 2:-0.017518657127668074 3:-0.16705854624610672 4:0.023707140977857165 5:0.13040673400696284 6:0.06233453127365885 7:-0.0737491121691351 
-1.0 1:0.08011113383857713 2:-0.23202742827354583 3:0.0638335173680118 4:-0.07726386687719577 5:-0.024788862846368685 6:0.03730838538377311 7:0.034230003312065604 
-1.0 1:0.039049978833144074 2:-0.2033509707869318 3:0.11291249395865588 4:-0.06415464040815978 5:0.005413827974322797 6:0.06282629610097767 7:0.0013468602620622452 
-1.0 1:-0.30038133616828044 2:0.16138376075958416 3:-0.07776622872183571 4:0.065519057725069 5:0.0872609735865998 6:-0.09801312178328257 7:0.011462341240051344 
-1.0 1:0.3342420726064653 2:0.0754601136441331 3:-0.09348777292772723 4:-0.051729957791352484 5:0.15451482375474998 6:0.19206311863287553 7:-0.039933477130982366 
1.0 1:0.2827529797265068 2:0.13199844664946914 3:0.08575796843737846 4:-0.19242164772018483 5:0.02774524785855106 6:-0.14218095931929742 7:0.07020688203526339 
-1.0 1:0.22878279860821482 2:0.10873109491257216 3:-0.09759776058955841 4:0.08779183895338 5:-0.01918698619316658 6:0.057208661771528786 7:-0.19642099024864157 
1.0 1:-0.09264169634225716 2:-0.1067958524141927 3:0.07189642720300021 4:0.03400684240135184 5:-0.009598652822928629 6:-0.02329573498058978 7:-0.0741206515968444 
-1.0 1:0.02515523162739071 2:-0.19318654247587916 3:0.07605931199818305 4:-0.07455873008095786 5:-0.04881570690858943 6:0.011233821794021711 7:-0.12105509154131147 
1.0 1:-0.2483191502209838 2:0.14668255367620556 3:0.03659576208174117 4:-0.08245939977037975 5:0.2039430929495398 6:-0.04032120769129022 7:-0.03482310302476077 
1.0 1:0.06497988712144216 2:-0.15720385107132095 3:-0.10539723744872055 4:0.13602402130478167 5:0.021757105370191175 6:-0.016245328487310456 7:-0.028887993817954098 
1.0 1:0.18296753825907014 2:0.05489143474292287 3:-0.06754024128172353 4:0.06142662262645406 5:0.0005838250961093944 6:0.04538480026986684 7:0.0167027616718878 
-1.0 1:-0.21046686733204417 2:0.014672120977537041 3:0.11075626733935431 4:0.05803225331455786 5:0.073796911431044 6:-0.011079532612376953 7:-0.03836712132397531 
1.0 1:0.16225549428104089 2:0.02887448362789829 3:-0.09821156887452649 4:0.03014571349230747 5:-0.017432281705896363 6:0.018392709283226963 7:-0.10117807605592022 
1.0 1:-0.21057874065586793 2:0.0026959109756165703 3:-0.06113975114763445 4:-0.033816516384763955 5:-0.05699025640030676 6:-0.004472362857843951 7:-0.050407239213292356 
-1.0 1:-0.2671050078627169 2:0.09951641462858016 3:0.06207656417906604 4:0.02194523383321636 5:0.06476124368482251 6:0.03219425650702523 7:0.06085627526805768 
-1.0 1:-0.2013007282732831 2:-0.07765121024959495 3:0.2367564587398411 4:0.1544562859980223 5:-0.03949091794525052 6:0.05893599346791964 7:-0.07072980657480836 
-1.0 1:0.1326544772713294 2:-0.19928783605837 3:-0.24911583307899682 4:0.08810181790638563 5:0.10279290143543243 6:-0.0990300045608898 7:0.03821714889048577 
1.0 1:0.20818306703017642 2:0.023228567390255576 3:-0.03949678744270672 4:0.05356826010365965 5:0.016150790299949723 6:0.08742935078004895 7:0.06364908013117808 
-1.0 1:-0.2817085485291471 2:0.005590932108157004 3:-0.07783859606893034 4:-0.023339284637564198 5:-0.15105033597036796 6:0.07557139262659646 7:0.07425342696389459 
1.0 1:0.30668231501607746 2:0.19288095786806284 3:0.07132576799090448 4:-0.10957061436083533 5:-0.020576190661828538 6:0.008613500459880895 7:-0.016660543262015583 
-1.0 1:-0.01809795776741614 2:-0.20745811117054092 3:0.16133403449514375 4:-0.04105589535319472 5:0.0044516093924524495 6:0.06826599143611049 7:0.0805157893806911 
-1.0 1:0.002148103492839957 2:-0.2464989482926147 3:-0.003759680130197257 4:0.11426730404545492 5:-0.09644174014585374 6:-0.05007978176578543 7:0.03664911238210048 
-1.0 1:-0.21710852656158316 2:0.07607026162931017 3:0.10861769685033335 4:0.008095758086139115 5:0.19999292553946357 6:0.0011849125183215844 7:0.03157385437272791 
-1.0 1:0.16979241648745444 2:-0.18883594057626762 3:-0.20414427738836785 4:-0.1362479398169598 5:0.11577161943873854 6:-0.046978761671358435 7:-0.026047358469140434 
-1.0 1:-0.08727043068673884 2:-0.1851671945688207 3:0.13205870066881203 4:0.02127541077328427 5:-0.09633049756689538 6:0.005392367141638465 7:-0.10174922714773224 
1.0 1:-0.2501904608120285 2:0.029447210273879348 3:-0.08947853038554143 4:-0.005172570239165449 5:-0.0874309586562205 6:-0.03215525988562699 7:-0.08974454352233761 
-1.0 1:-0.22556707776481427 2:-0.05389439749094879 3:0.19840038083914865 4:0.19518670590126933 5:0.038342475031636826 6:0.05538200860034176 7:0.11231109863166992 
1.0 1:0.2761074167911621 2:0.16008164967647048 3:0.011834534905056027 4:-0.12279723396809239 5:-0.006116091320918419 6:-0.0019323477821532042 7:-0.07886198472404522 
1.0 1:0.11747394064099477 2:-0.15178837835527162 3:-0.12016527246015844 4:0.029382910671170357 5:0.043688862566802864 6:-0.045002295040834785 7:-0.03447168768990111 
-1.0 1:-0.1694366564580581 2:-0.03753840857624192 3:0.18862704972088512 4:0.04058070334141609 5:0.06391269462866506 6:0.05462415588441889 7:-0.00020240931318084472 
1.0 1:-0.3196652805216108 2:0.11119383570803619 3:-0.10349850176247523 4:-0.05209756165826864 5:-0.0491738675819583 6:0.017044500727364464 7:-0.013278349436793924 
1.0 1:0.10303506922443909 2:-0.03268212859768635 3:-0.008108358812572939 4:0.010498218579807728 5:-0.026614430589280414 6:-0.03606650680178389 7:-0.12130833839551947 
1.0 1:-0.26624722403699874 2:0.10994996759463813 3:-0.0010728341267957388 4:-0.01739196724419813 5:0.06266085725477757 6:-0.03804030429795586 7:-0.035539409111539015 
-1.0 1:-0.28361813810296577 2:0.1017199526178696 3:-0.02564043691392555 4:-0.09043865056310586 5:-0.08459202494373899 6:0.09245905140609442 7:0.0620523742373631 
1.0 1:-0.3763023305244967 2:0.2052881771499194 3:-0.11279096952572765 4:-0.04983192836031366 5:0.01035884333899571 6:-0.0027485540341951956 7:0.05700661081026011 
1.0 1:-0.06845567178671584 2:-0.10417225995060087 3:0.08894358705127617 4:-0.045377113503789465 5:0.01030310058052931 6:0.01681821150739221 7:-0.05210498896383514 
1.0 1:0.1542210149241925 2:0.034375300157371176 3:-0.0981498929647799 4:-0.037099750909929466 5:0.02411196992585367 6:0.024656062896591342 7:-0.10017878606191202 
1.0 1:0.27622652395122593 2:0.17846359100062154 3:0.04216553349018362 4:0.011133276871441503 5:-0.040847896171016085 6:-0.02475138104796687 7:0.003459787595207575 
1.0 1:0.20835314448582565 2:0.16055482119979494 3:0.032493364119597426 4:0.11863997888000331 5:-0.10407891302898337 6:-0.10431232413006455 7:-0.037034793693523804 
1.0 1:0.31024375499957196 2:0.05350571767574312 3:-0.0808481824148232 4:0.04911601356722732 5:0.1156998226154996 6:0.15157875913892946 7:0.005319797257022731 
-1.0 1:0.19999319064259174 2:0.14548000553906917 3:-0.05484688417832047 4:0.23149828686260382 5:-0.08988377306172486 6:0.028785672338079014 7:-0.11811449701814333 
1.0 1:0.3201974349198784 2:0.17237802718692377 3:0.07919804748559837 4:-0.09376645148288679 5:0.0022186397644016684 6:0.009474768975719097 7:0.061020387435136644 
1.0 1:0.2627844414144297 2:0.1644361966202854 3:0.05738166870587674 4:0.028750952032512895 5:-0.05170485817063746 6:-0.043669241281339186 7:0.015894396161053485 
-1.0 1:0.2400812004664718 2:0.06279827394841093 3:-0.1339789028831653 4:0.11926967266334654 5:0.07031459696719153 6:0.09593425128212213 7:-0.11784896654458454 
-1.0 1:0.044607699083778804 2:-0.19992346191116614 3:-0.1345176042873275 4:0.015988782623539654 5:-0.06802651076990654 6:-0.1341670539324287 7:-0.14022186123421254 
-1.0 1:0.2516060073457354 2:0.049232483570495936 3:-0.12693445261227299 4:0.12610133358474748 5:0.08450895848645114 6:0.10497620044085501 7:-0.06450945983732753 
1.0 1:0.3021051277888457 2:0.1713897699952568 3:0.021854758599175524 4:-0.06085596347127422 5:0.001333630548606888 6:0.013372161025150552 7:-0.03484916755260441 
1.0 1:0.23114477869910877 2:0.15565507946497154 3:0.013806192842044276 4:-0.039774334893248484 5:-0.053934778357682456 6:-0.0762718587765846 7:-0.1082587782723782 
1.0 1:-0.2693242624988524 2:0.09139559358835767 3:-0.08724697499389807 4:-0.04496442627237094 5:-0.032316864608677075 6:-0.007960221641839033 7:-0.07040272262229812 
-1.0 1:0.3463179291452055 2:0.10259684397700898 3:-0.061055685628510395 4:0.022437637803235426 5:0.1330269354012544 6:0.21972960526363344 7:-0.02543533443757496 
1.0 1:0.3083405719362176 2:0.1593022300450713 3:0.04273513176574076 4:-0.10869378191739215 5:0.016630415980702352 6:0.03580431304834674 7:-0.0018616428952223998 
1.0 1:0.10913217454329201 2:-0.1322808124117328 3:-0.014054341158978984 4:-0.05498546531237066 5:0.024308080956980147 6:-0.007682364456188712 7:0.0031356546101553202 
1.0 1:0.2570418352224856 2:0.16107723583498407 3:0.06184776612770683 4:0.14120610320020557 5:-0.0804367958080156 6:-0.01576901832466821 7:0.07646922407449734 
-1.0 1:0.14497064365467832 2:-0.2120775232693768 3:-0.06662583478292401 4:-0.12286633188614332 5:0.030589564264316638 6:-0.010355998222632395 7:0.00302823845848012 
-1.0 1:0.25880820374267993 2:0.20692542978797948 3:0.06948452533355369 4:0.10676397770312093 5:-0.11510132180934378 6:-0.01561148284916243 7:0.013645867518781973 
-1.0 1:0.2923653318339142 2:0.024298914819221397 3:-0.11251771046976261 4:0.10772186488422199 5:0.1182807977946445 6:0.1282432487913553 7:0.017387796758562103 
-1.0 1:-0.36557498158042734 2:0.1648115436482401 3:-0.09199851545271709 4:-0.08915657163554461 5:-0.11286912332588206 6:0.09337061896354935 7:0.058842964868148634 
1.0 1:0.1576740328818056 2:0.03307016752442908 3:-0.09120889292206583 4:0.11355771188174954 5:-0.005288595120879891 6:0.0328668636931341 7:-0.0038593578542137517 
1.0 1:-0.2806090988401816 2:0.03196134537068153 3:0.02491596042361682 4:-0.01600393939247473 5:-0.039210382722964114 6:0.02685515084868958 7:-0.004082254197802226 
1.0 1:-0.28059797721591684 2:0.07022107250159171 3:0.01516684752656854 4:-0.033854803740805677 5:-0.01546021350622093 6:-0.006672123145581688 7:-0.06993916196242725 
1.0 1:0.21582380354153258 2:0.08760856097280169 3:-0.003771412072996992 4:0.08066949109895295 5:-0.022683030480901145 6:-0.0966588677607716 7:0.021011739927139613 
1.0 1:-0.2833235549466555 2:0.16664464181795108 3:-0.11442879945175863 4:-0.07089338548680413 5:0.006522279946120198 6:-0.048013689067981605 7:-0.03745068028880978 
1.0 1:-0.06904716021859834 2:-0.152646613828068 3:0.06620871662202336 4:0.058007582356305036 5:-0.03166385716442475 6:-0.018761117027996026 7:-0.024170778922576 
-1.0 1:0.28780755729665125 2:0.10015925194555259 3:-0.057113940228561394 4:0.14675852139903797 5:0.03349142459556227 6:0.17171931555712808 7:-0.041696796038058384 
1.0 1:0.3121368193836896 2:0.2136067905064823 3:0.07443958678816577 4:0.011409530526565455 5:-0.063437597102798 6:0.026553813920847245 7:-0.005731917424501387 
-1.0 1:-0.348287724263996 2:0.17977882281861657 3:-0.0920530841431077 4:-0.07385876434999684 5:-0.0649664904839255 6:0.04214079281183481 7:0.009904080837151188 
-1.0 1:0.12512020144008407 2:-0.2646223122154049 3:-0.0015537122705778796 4:-0.11113267335115638 5:0.021317166475191385 6:0.02467507467212399 7:0.10509281616645716 
1.0 1:-0.32810776643520345 2:0.1384237199057102 3:0.08556310718761784 4:0.13337515200712224 5:0.20074978826795037 6:-0.013191013125316866 7:0.15135352755994946 
-1.0 1:-0.282918900090325 2:0.028072400602286995 3:-0.11757857957103089 4:-0.05846711194211214 5:-0.16555001409681083 6:0.031351553800487236 7:-0.021661499735045373 
-1.0 1:0.47957730650901886 2:0.4901261053777985 3:-0.0649757808347759 4:0.35376936156481387 5:-0.18528072473007315 6:0.6290525795180577 7:0.5347322036274166 
-1.0 1:-0.13150066188915743 2:-0.002695189899030199 3:0.16513832517276297 4:-0.0952173018370403 5:0.13750770841621796 6:0.050210677407809656 7:-0.048364750048929844 
1.0 1:-0.0007215182628143497 2:-0.12460948519618628 3:-0.03945367656137828 4:-0.07748852713384306 5:0.0039471186092929714 6:-0.06655469181846099 7:-0.08773143339150101 
-1.0 1:0.27212209923133923 2:0.14468721910782623 3:-0.05477381553350122 4:0.10526400881820604 5:-0.006192413769016493 6:0.12106381404171887 7:-0.11415419647376927 
1.0 1:-0.2351723660955492 2:0.015201569867994258 3:0.015123822790915247 4:-0.07334108375185691 5:-0.028480391868469172 6:0.008541822611629578 7:-0.06575903942771515 
1.0 1:0.0823818300778226 2:-0.02237971103704551 3:-0.03562000328464456 4:0.22100444788856066 5:-0.04135686923129901 6:-0.034554054131680896 7:-0.014939328502322626 
1.0 1:0.1943883764517933 2:0.11898086714794612 3:0.07090204157635903 4:-0.09526564833433962 5:-0.027941579131308892 6:-0.23045297851222485 7:0.042602396919483906 
-1.0 1:0.23758429289416844 2:0.036090729783464795 3:-0.12987775678373634 4:0.2273852935520761 5:0.061652777345701855 6:0.1055879572705155 7:-0.012907071860716986 
1.0 1:-0.014277219013654717 2:-0.11351510370218103 3:-0.013603899726075789 4:0.022591987284007693 5:0.028440172635084825 6:-0.04093559913767402 7:-0.009034018410054962 
1.0 1:0.19773574657813858 2:0.05031415835949625 3:-0.07462000977561327 4:-0.034118097942452574 5:0.016984466693990806 6:0.057717263609067065 7:-0.054244068823625764 
-1.0 1:0.15057737594295173 2:-0.20451003469561613 3:-0.18239589305931145 4:-0.022949009617760474 5:0.08374958559268417 6:-0.08008783344169026 7:0.05797878302425344 
-1.0 1:-0.05187967284952087 2:-0.21082819742225925 3:0.030512499426192826 4:0.1006700996514853 5:-0.13058245476176383 6:-0.06576449750181909 7:-0.06549940108244215 
1.0 1:0.329000938911459 2:0.17209020601688774 3:0.056709839307038636 4:0.05567688743203772 5:-0.011474109257601166 6:0.06530756377049633 7:0.07901563806738106 
-1.0 1:-0.22292484482357106 2:0.09231116241138423 3:0.07742873760004032 4:-0.011048527552430713 5:0.17133662252800855 6:-0.025386969846740954 7:-0.03333380668277145 
-1.0 1:-0.18368454908597193 2:-0.03485591940962647 3:0.1721568120890331 4:0.0637749159767413 5:0.03905905963123052 6:0.026695360625797263 7:-0.03868786926709257 
-1.0 1:-0.2591842299944686 2:0.06765911149852041 3:-0.016250548143101104 4:-0.04246349574585058 5:-0.06046976138326205 6:0.009006986943375268 7:-0.032477820953451836 
-1.0 1:-0.29103159761879094 2:0.08412616753422142 3:-0.05880913706240466 4:-0.03513743595256056 5:-0.10696791731854821 6:0.04081654856036954 7:0.03489625867337148 
1.0 1:0.191057365946174 2:0.06383049070228569 3:-0.07215696959144419 4:0.00056089630133771 5:0.010572926048030208 6:0.058336847839032625 7:-0.012423527131280948 
-1.0 1:-0.2573111054342997 2:0.12082268201402535 3:0.02964947709468701 4:0.03834335347393316 5:0.15035518604976286 6:-0.04528951505296419 7:0.01468796921128691 
-1.0 1:0.11111709459123559 2:-0.1879842251408015 3:-0.257656565739185 4:0.09084964465152591 5:0.07990923069547022 6:-0.11839187865070143 7:-0.016655206526202157 
1.0 1:-0.3244604049336209 2:0.16278752332195318 3:-0.12700372875711116 4:-0.0022310564302166613 5:-0.02002913047540773 6:-0.06058568614200258 7:-0.021530002962967566 
1.0 1:0.1440268691121476 2:0.09442070308294594 3:-0.0017832621822679827 4:0.11630079300893073 5:-0.09217137401724962 6:-0.15730760280939138 7:-0.009451919620948159 
1.0 1:0.2949852993974571 2:0.22123885466799728 3:0.0869804818562096 4:-0.007091520738627892 5:-0.08954876411339108 6:-0.013203649800367628 7:-0.02007922358439715 
1.0 1:-0.3024387706160148 2:0.18409696259186686 3:-0.14899706249980557 4:-0.08056674719890358 5:-0.01741998028316915 6:-0.03783428212118938 7:-0.004147639115957315 
1.0 1:-0.10112683740308895 2:-0.11021139051329104 3:0.08839020855919716 4:0.044995556592548655 5:-0.0216754137383265 6:-0.0027569699150096407 7:-0.03740971414086668 
1.0 1:0.1481714161011339 2:-0.0984371278405618 3:-0.21297478645815138 4:0.1267879523273036 5:0.0710884431075173 6:-0.06586766201344617 7:-0.07365638789756626 
-1.0 1:0.3183520779068405 2:0.2163785030861743 3:0.08773492781502479 4:-0.1517341381631464 5:-0.03573077212032449 6:-0.003308905671868638 7:0.030223120094781397 
-1.0 1:-0.3053337091240282 2:0.02440524732092391 3:-0.059249943575813355 4:-0.03645173242241951 5:-0.16000185681921075 6:0.11431514246619931 7:0.12989945910350237 
1.0 1:0.21722925387645037 2:0.1283478971235799 3:0.06020735301094875 4:-0.11038438387838644 5:-0.029362990006926198 6:-0.21652986908975358 7:-0.00703127964148113 
