-1.0 1:0.3351281593065505 2:0.1961439755651429 3:0.026697677177934098 4:0.04914068460842543 5:-0.009471223149587954 6:0.15849331694020274 7:-0.026612313241936254 8:-0.09271530801318376 9:-0.0037537467839475827 10:-0.001259246484960494 11:-0.050823770848035625 12:0.04148652710623307 13:0.032251496504436775 14:0.0767210736518713 15:0.0531191807573875 16:-0.04415966016808252 17:0.032159448382108005 18:0.04621096543458094 19:-0.05966252184520267 20:0.028496676308353106 21:-0.05821021637808105 22:-0.01914291266348428 23:-0.04798953011148099 24:-0.03958617947257623 25:0.02982969951034782 26:0.016016930757904585 27:-0.03507023862710773 28:0.030134736108200364 29:0.00877474634085721 30:0.014631634105354126 31:-0.014793988516533314 32:0.00036192294354600585 33:-0.0022506962655421143 34:0.01678451320980996 35:-0.010677427007463929 36:-0.017505371254580248 37:0.008431608189567289 38:0.010991028773573022 39:0.029003884736245454 40:0.005156575059580403 41:-0.002352822281642499 42:-0.018906111292950726 43:0.0028005289768233445 44:-0.010690040630551824 45:0.010721748042681415 46:-0.014255755131389991 47:-0.007860998145593892 48:-0.0020758721467133093 49:-0.00656800512261895 50:-0.0008970975177848249 51:0.018698614638958423 52:-0.0002975634789789648 53:-0.010216959855843012 54:0.023784285629743634 55:0.0009088719701226544 56:-0.015708637064123024 57:0.0008751042680860662 58:-0.001635823331311001 59:-0.010123758231293944 60:0.0024790550226376365 61:-0.007327891121540803 62:0.014434613981805986 63:0.022859885177694297 64:0.0007650031506411525 
1.0 1:-0.2010248802342467 2:-0.007917366063301852 3:-0.05611822084670933 4:-0.03501964443498202 5:-0.05564821843488 6:0.004232946540436756 7:-0.0352797901519206 8:-0.05789386043278108 9:0.0736414931400584 10:0.07251566103930089 11:0.0060115033251321795 12:0.025109545271208764 13:0.012011318313649958 14:-0.00832471128821305 15:-0.00016672448738165157 16:-0.00422071127208825 17:0.00352306697129251 18:-0.018739002028083037 19:0.029837156699490313 20:0.004397712268671694 21:-0.032417569533445385 22:-0.016402472380193406 23:-0.0012523844646690555 24:0.02268728666181649 25:0.009781003350995418 26:-0.006259545555466223 27:-0.012098117767365269 28:-0.002221388474130106 29:0.010246734833470217 30:-0.02192823936889996 31:-0.011427761035069723 32:-0.002823366849052683 33:0.005312149703382451 34:0.012632372557734032 35:0.017468186179227338 36:-0.01112139196276031 37:0.005022288689364081 38:0.0017646744697048487 39:0.008331094022510045 40:-0.023261346009629567 41:-0.005833408007261423 42:0.006447015455756536 43:-0.004583868751205549 44:-0.005222740370959396 45:-0.003373256259464897 46:0.010899338409020957 47:0.004380684991721544 48:-0.005394881114076393 49:-0.004518575782087117 50:0.003843952533787066 51:-0.00877331831239176 52:0.00042823557876688827 53:-0.0024421063100251443 54:0.0023262658969199538 55:-0.005004540512804676 56:0.0018765500105676139 57:0.007356499162707528 58:0.002925684537122904 59:0.004717482392001385 60:-0.003690111361346339 61:-0.0020882777789194935 62:-0.008059580615328646 63:0.004994797296753348 64:0.003114383232237397 
1.0 1:0.2627844414144297 2:0.1644361966202854 3:0.05738166870587674 4:0.028750952032512895 5:-0.05170485817063746 6:-0.043669241281339186 7:0.015894396161053485 8:-0.02927883576937186 9:-0.039394431999240594 10:0.009314667475678787 11:-0.022230225819571736 12:-0.028425128514854157 13:-0.022113419221598325 14:-0.021756882066322 15:-0.039673495749890764 16:-0.002881206894546821 17:0.031663860170324146 18:-0.03888971138117313 19:0.016138905608886346 20:-0.08541522782296984 21:0.03343372071231823 22:-0.025864359219550184 23:-0.04210946145168856 24:0.0218830787433974 25:0.006593325720423948 26:0.01894647126580943 27:0.015625306666393057 28:0.03016537486346759 29:-0.008236508623483666 30:0.010874912830124614 31:0.008492376304769728 32:0.0006699463086698235 33:-0.005689175697468327 34:0.004071334631642204 35:-0.001513183501852991 36:-0.01844109015735204 37:0.010688795608917334 38:0.009437464411281356 39:0.0052150001501317985 40:0.006600352303859773 41:-0.014952198359280456 42:-0.000576048645701108 43:0.010868835542003177 44:-0.0026939737969772165 45:2.1402307058333847e-05 46:-0.019672789926494624 47:0.0043299010476681 48:-0.003545607798909575 49:0.004982617770893162 50:0.007253475386934212 51:-0.008397285600835313 52:0.00999371107491619 53:-0.005447625522556818 54:0.008924409839587887 55:0.006528691257729384 56:-0.0032312619848238397 57:-0.009072790880993276 58:0.0001307624431630596 59:-0.01692933773065959 60:-0.0005562595392798397 61:0.006934587752903188 62:-0.005356230075956805 63:0.00908561963692975 64:0.004085507342884456 
1.0 1:0.20129688304641571 2:-0.008724374546564231 3:0.009032739335811602 4:-0.04003011959888541 5:0.07100146463537411 6:0.0652490707030526 7:0.016902466119320187 8:0.031728801720773636 9:0.01662686802154986 10:-0.042050502314154234 11:0.09629117905730608 12:-0.01733502793563826 13:-0.032614575824812184 14:-0.009738684113313363 15:-0.006627527849644618 16:-0.015748046970916703 17:-0.04171526358501776 18:-0.015330202687584189 19:-0.016010251836336788 20:0.009485479886410186 21:-0.0033843602492920517 22:-0.018158305214669254 23:-0.01169635519255868 24:-0.010575654251063852 25:-0.009248926590168065 26:-0.0259827621222982 27:0.011697075303664818 28:0.015331762766093018 29:0.03902823839346829 30:-0.008605006334852523 31:0.019885483585375563 32:0.0022346454777922437 33:0.01589905554820898 34:0.023459724713865197 35:-0.006395100791392782 36:0.004807414216797393 37:0.001139630122101526 38:0.012637139803980436 39:-0.00568907719241676 40:-0.001334600149342259 41:-0.019065469466297363 42:-0.0092487967902789 43:-0.007310432234703644 44:0.0031878539347039024 45:0.008766774265471209 46:0.0034678783536636008 47:0.002626186558896274 48:-0.015353768191002315 49:-0.006132216572478528 50:0.004199088531590726 51:-0.0016933898072488945 52:0.0030720748111161345 53:0.0006964339721602635 54:0.013839459651159972 55:-0.0017183901610006696 56:0.011695615669941217 57:-0.008697043686509209 58:0.0015406920163741717 59:0.004634351198133905 60:-0.0019618193069455793 61:0.008417705936930956 62:-0.006082641092506029 63:0.007781984486107741 64:-0.0015712377041861326 
1.0 1:0.14111285522057676 2:-0.03839465428646013 3:0.012532180165928757 4:-0.05427025275067519 5:0.01280789726406131 6:0.017567270966681543 7:-0.056875017346657626 8:0.010324246025388319 9:0.021520740635594546 10:-0.05124835519650188 11:0.07934020009759868 12:-0.018598316624169543 13:-0.00859132740137001 14:-0.014342022024031896 15:-0.008458713680665583 16:-0.016064711928956147 17:-0.016234368940077133 18:0.011328103453502518 19:-0.02126110926544206 20:0.0010730718904712819 21:-0.01162171698888984 22:0.008669501263089057 23:-0.004380570818655057 24:0.0010609231200584398 25:-0.011703290736348137 26:-0.008523990746652915 27:-0.007017099490380114 28:-0.00388418785312347 29:0.02761091491684214 30:-0.0008643522945046903 31:-0.009017734762911837 32:0.0014766316914006164 33:0.006006492348168074 34:0.01683862437507358 35:-0.008808732188490553 36:0.006047414791329554 37:-0.004277685062294895 38:0.005630714519173977 39:0.00802437152585369 40:-0.010597950975102082 41:-0.004452882649497286 42:-0.008728305998465758 43:-0.011046464421160807 44:0.011014729988680992 45:0.017074088523219295 46:0.004927390696638998 47:-0.0024103911674695647 48:-0.0031561425112388093 49:-0.005376453872974311 50:0.003236634733201468 51:-0.0037344514592395463 52:-0.005694814407265243 53:-0.0007476905646635326 54:-0.010970212226679224 55:-0.00356025062358074 56:-0.0028132834031058583 57:-0.012522333402047494 58:0.0014105654487050548 59:-0.005545419308429042 60:0.004993820176597995 61:0.006949085227131455 62:-0.00400421704957472 63:0.001721184191862919 64:0.0028969643213597254 
1.0 1:0.0412616964421635 2:-0.14277409582142608 3:-0.12343441641013603 4:0.10027690809309894 5:-0.0030056689666242767 6:-0.05727280252610321 7:-0.11924826505792971 8:0.012794564315376396 9:-0.03975970527279774 10:0.0024533612503028386 11:-0.014847656429496262 12:-0.03751458966295162 13:0.047178557298201876 14:-0.016920228788178046 15:0.00039644981280267597 16:-0.02072022582777174 17:-0.04968808593152068 18:0.009206265468446474 19:0.001562378997817672 20:-0.008376065918658714 21:0.01240246844606208 22:0.013252070447668712 23:-0.025641087369484637 24:-0.01220069138853568 25:-0.008021457980401749 26:-0.015566939177010665 27:-0.011659430409771576 28:0.0049535782406553465 29:0.047254711842781405 30:0.003821526364270326 31:-0.004986195964426368 32:0.02587993312035298 33:0.012177314449834217 34:0.013178256572504515 35:-0.002508221418448779 36:0.0157880631849399 37:-0.001206848661870194 38:0.02396418294726243 39:-0.008662643924347808 40:0.0036913046507671297 41:-0.004050044676945263 42:-0.008931653052271057 43:-0.0038095337604119504 44:-0.008626554194330054 45:-0.0015415811249182756 46:-0.004132090659246554 47:-0.0052676210700242955 48:0.007251069610003996 49:0.01433610539157622 50:0.0069115695566548604 51:0.0009372757904026242 52:-0.019974743253457168 53:0.0015748412176552632 54:0.004855322498902596 55:-0.0017333571276844676 56:-0.005385677271601575 57:-0.003237701232735486 58:0.002182127278127815 59:0.011685105683744156 60:0.00615158082399944 61:0.0012574122122185668 62:0.004537474977751808 63:0.0004148941253926654 64:-0.0026011491370011757 
1.0 1:0.08350445525567925 2:-0.15893190776857596 3:-0.1148789023009804 4:0.06154311729020836 5:0.046742935227247574 6:-0.06273065076686761 7:-0.03305750748694083 8:0.047249256822421086 9:-0.06645104716466821 10:0.01678119954329805 11:0.01002566709400729 12:-0.05446199829431519 13:-0.008178839313657427 14:-0.010131057134196169 15:0.007914337492875144 16:0.022961642737273524 17:-0.00527522526167983 18:-0.00782502372431618 19:-0.005091414406489515 20:-0.0006725963601406388 21:0.0004960915259781193 22:0.014302502044698497 23:-0.014935059333343 24:-0.014020280394451766 25:0.0036359231165822093 26:0.018134654966148075 27:-0.0017200485979196982 28:0.02538079045413721 29:0.029075788291896 30:-0.00826121857506213 31:-0.01109092018794163 32:0.022079090870200078 33:0.00319963339153604 34:0.015104192252127207 35:-0.01119509907873842 36:0.021410899294877717 37:-0.02742976465345653 38:0.028054886515808987 39:-0.012164062385304073 40:-0.004226847747952273 41:-0.022208570005238695 42:-0.006340555436244993 43:0.002343335105243441 44:0.011405836120734932 45:0.006240102896990889 46:0.004126903876044802 47:-0.0023009556261227755 48:-0.0067405899432022584 49:-0.0004273990975225666 50:-0.01922487672501942 51:0.007236336691112278 52:-0.005126362822574464 53:0.015675740680867647 54:0.01502219080352335 55:0.010996141751966572 56:0.0003442448105208558 57:0.012778032464918855 58:-0.00661950488841072 59:-0.00020822736990448037 60:0.0030448602483765085 61:0.004527375653685468 62:-0.0012427791438121387 63:-0.011373574280776365 64:-0.0007175318124274844 
-1.0 1:0.16689935275360285 2:-0.19856822870279958 3:-0.13837809125677472 4:-0.04998598484933248 5:0.09269215477710259 6:-0.05223315344929204 7:0.09279144827101907 8:0.025219645427690465 9:-0.11928367451521774 10:0.03707844279071727 11:0.008661913451372433 12:-0.009232480382186721 13:-0.025166571150572466 14:0.048803350212142625 15:0.03800402709865406 16:0.010617159648613038 17:0.061097794301223855 18:0.039529779745581306 19:-0.024544084987808114 20:-0.006087839626537569 21:-0.017309051682575512 22:-0.003613120866261689 23:-0.007738406099934362 24:0.015648241953274092 25:-0.012376112441634241 26:0.001035317276595196 27:0.050414899553056745 28:-0.03331837418680707 29:-0.011049755414803068 30:-0.025888411162757814 31:0.025640820963733088 32:-0.008224779977120006 33:-0.00022678203407568848 34:-0.03264504186721123 35:0.023875041902618733 36:0.0023445212936322526 37:-0.0009205235922325611 38:-0.020721243090053434 39:0.017097771712120728 40:-0.013054172946312281 41:-0.008071470196385096 42:-0.008786918375991118 43:-0.007769220998220916 44:-0.025252469482094433 45:-0.00896275791648952 46:-0.010306938948554448 47:-0.010117729440312678 48:-0.010969080153991666 49:-0.009917456852157926 50:0.013638699242741957 51:0.01144466399616692 52:0.023136108833631437 53:-0.008464209056389862 54:0.007228283607424324 55:-0.009527161525589889 56:-0.000606615193424552 57:-0.001798522979571466 58:-0.012485459944092408 59:-0.004892346835995548 60:0.003675781008746097 61:0.0031488860779773954 62:0.013389883621720656 63:-0.008194812483087299 64:0.006441465250720613 
1.0 1:0.2509374991469619 2:0.09833729394130199 3:-0.0057913064426417735 4:-0.0744392418496578 5:0.01876541953803727 6:-0.06395674722734403 7:-0.009190912953510467 8:0.08275650204247985 9:0.04793809668649243 10:-0.07005228501144135 11:0.12433588598306601 12:-0.011581688840881926 13:-0.028708785807226377 14:-0.02799292042953585 15:-0.07502069215342069 16:-0.022739061967089493 17:-0.014654887236421827 18:0.03634468960657219 19:-0.09388034738786386 20:0.07166305887667995 21:-0.024841054001536533 22:0.005660237610140423 23:0.013576316727697955 24:0.06573941066008579 25:-0.00650103403804835 26:0.010847988687958391 27:-0.03172101690339149 28:-0.01642007101691816 29:0.0033618164954950704 30:0.007568766744470993 31:-0.026512704294885427 32:0.031013594991919906 33:-0.002228750253544673 34:-0.02801138092646966 35:0.02401326242624629 36:-0.001382110785089867 37:0.006476755688897353 38:-0.020010429279531356 39:-0.00622910115361606 40:0.012851068046264694 41:0.026348482603590545 42:0.02180369646856999 43:-0.012702933348016164 44:-0.011412026434931246 45:-0.007668677439897825 46:-0.0009481807457675934 47:0.00357783010078124 48:0.0018580297956838129 49:-0.0031972392639304237 50:0.0023717470479309583 51:-5.825046835993583e-05 52:-0.00996598732027129 53:0.0017155977675991085 54:0.001886278402288711 55:0.005562400406769473 56:0.007550211804803831 57:0.009638686372416695 58:0.0030220862265470183 59:0.016476014755537442 60:0.0022642661343051412 61:-0.004253047939236979 62:0.008282955483481987 63:-0.009070328473576965 64:-0.004372425710898581 
1.0 1:-0.2642351555467052 2:0.13034438641366605 3:0.006868823736842659 4:-0.01015392014670042 5:0.12563167938077707 6:-0.03914014471969309 7:0.009260493772986699 8:-0.07307216939107705 9:0.04759683714513641 10:0.01683926024384675 11:0.024753023435023235 12:-0.025997917423050142 13:0.005293086415220112 14:0.05074903512850085 15:-0.008100433410758818 16:0.0416948383382539 17:0.04398324951972511 18:-0.016033788784190574 19:0.017308621095266402 20:-0.01685516689334128 21:-0.004163792836315487 22:-0.041971000339438326 23:0.015291923063589757 24:0.026181249566372657 25:0.039828808770104286 26:-0.0015174210541287845 27:-0.020413433035869344 28:-0.021161127408168025 29:0.03032514778618101 30:-0.015173147401857804 31:-0.009077752805234183 32:-0.0037449477008305396 33:-0.012459950599284876 34:0.02381909127273901 35:0.012553235624551969 36:0.012439503523386403 37:0.015800204660812 38:-0.005249435058311215 39:-0.003635868677878396 40:-0.014327746696331682 41:0.0036407594483573134 42:0.012520466906094551 43:0.01677862342773548 44:-0.0031334332674992915 45:0.011317548960227354 46:-0.000700651800610329 47:-0.016754291312082892 48:-0.008254638152261 49:-0.0006181125987611443 50:-0.001085155231843861 51:0.0031598336604452045 52:0.001978196884120825 53:0.006251758051413989 54:-0.005375118976488834 55:0.010600726432558634 56:-0.00460498960836082 57:-0.006661661910529179 58:0.010777472389320973 59:0.0018623684141259545 60:-0.0036136087176555157 61:-0.0032840946831601352 62:0.010653697128750824 63:-0.007076811698832865 64:0.015220688918089666 
-1.0 1:0.13235340282232563 2:-0.19576158217880496 3:-0.15871595548592338 4:0.06638858883198588 5:0.059314912903529214 6:-0.07771948189586954 7:0.09007513194961035 8:0.0322082088141941 9:-0.11246775904176823 10:0.035577865912620826 11:-0.00021989521424804412 12:-0.022146959142064694 13:-0.013601339730161893 14:0.029603353771146982 15:0.02712446640599923 16:0.03374864547941522 17:0.056741354940320746 18:0.02878402702306114 19:-0.007046124289193377 20:0.007684290807543194 21:-0.009100183937338649 22:0.01160074818048882 23:-0.017365886878109048 24:0.0028085063516963896 25:0.006631884414542381 26:0.017091976821007663 27:0.023513876747884598 28:-0.0020502149761530246 29:-0.00807496310744659 30:-0.024209653524409847 31:0.021862653612319087 32:-0.010491501783203256 33:0.002006904478839021 34:-0.01905936785452517 35:0.016061337885198645 36:-0.005119442357954576 37:-0.006558072472520441 38:-0.026513497990919954 39:-0.009688242545092818 40:-0.005196547802438219 41:0.013153768521579564 42:-0.004665351098025182 43:-0.0012760457501980538 44:0.0047911409787701476 45:-0.0039263199136957555 46:-0.000426874811241644 47:0.0021672340064877726 48:-0.004146591834190035 49:-0.006615058218429011 50:0.01114084412978077 51:-0.001026329858598669 52:0.01262383686595309 53:-0.015433901265499109 54:0.007393866071762401 55:0.0009151354543537483 56:0.00025406566274293555 57:-0.006559943062876879 58:0.0018199764986602755 59:-0.002262525678031476 60:0.0010155273793036393 61:3.647916333379599e-05 62:0.010483784620442612 63:0.0047354577056769554 64:-0.001936052943005568 
-1.0 1:0.1426586487255314 2:-0.22031724927683546 3:-0.1435923928398508 4:0.06255436837737359 5:0.06517541172497238 6:-0.06940204864929658 7:0.1302343204082957 8:0.023527906843269115 9:-0.12056930819744074 10:0.03601732149130603 11:-0.0008325562752795092 12:-0.023627444201511666 13:-0.021080930190737354 14:0.04858778599913013 15:0.03339019294915989 16:0.00012709152456893968 17:0.070020170686094 18:0.052560033567507075 19:0.015031480306080201 20:-0.00024849886404846146 21:-0.008866744045678582 22:0.00896147373871697 23:-0.01575534615618226 24:0.023101499769168386 25:-0.007580067897312354 26:-0.0016351015357057074 27:0.03580707688144076 28:-0.02742911490320908 29:-0.0178901873300628 30:-0.03614816728331808 31:0.020958022426657633 32:-0.011071546256255373 33:0.003867865819771603 34:-0.0303409367100351 35:0.020877059575983258 36:0.006144885476469445 37:-0.012315150082764605 38:-0.029702024422735045 39:0.012637044768449027 40:-0.004268258664433144 41:0.002537898991145914 42:-0.007517639666839687 43:-0.009183508810858542 44:-0.018026805068054486 45:0.004484993242201484 46:-0.01315470143903633 47:-0.008596589165925757 48:-0.014908831332054484 49:-0.011981123728650001 50:0.015907656232486876 51:0.006726191136387855 52:0.020657017756621942 53:-0.016336961132756768 54:0.00740219197194349 55:-0.0023905152827633867 56:-0.0035615183502096786 57:-0.0031269352476567883 58:-0.014459072244929844 59:-0.008200709412440246 60:0.00420963253412656 61:-0.0012529024068035754 62:0.008023322856196467 63:-0.0012715283594989394 64:4.635413541695301e-05 
1.0 1:0.2761074167911621 2:0.16008164967647048 3:0.011834534905056027 4:-0.12279723396809239 5:-0.006116091320918419 6:-0.0019323477821532042 7:-0.07886198472404522 8:-0.012120263796432438 9:-0.01759726336189997 10:0.01639204428913186 11:-0.04378272307985285 12:-0.009734113884446421 13:0.005605395646999823 14:-0.014732045428576692 15:-0.007563594460897781 16:-0.006490160437350171 17:-0.013996617351096429 18:0.028084010406227274 19:0.051197221000320176 20:-0.06753468414437974 21:0.06396782007111503 22:0.04022152812818606 23:-0.028714486708012618 24:0.027489466543934228 25:-0.01558809386274973 26:-0.002532676054685455 27:-0.0075914485623961745 28:0.012795700002620154 29:-0.0017291295957768509 30:-0.00952597313705967 31:-0.005052141349822941 32:0.003992093263010071 33:0.0022252390139530197 34:0.005813350139630816 35:-0.002531888151409964 36:0.01015457190362259 37:-0.010174405929215431 38:0.001747554829313899 39:0.0008563128650778511 40:0.0020992636561102795 41:-0.004187434104685065 42:0.015193708388496936 43:-0.0025041408769292586 44:-0.0049655528163509806 45:-0.00545993962602524 46:-0.006856471509024065 47:0.003526008245651061 48:-0.0097991662066772 49:0.002745386847815679 50:-0.0009349485479321143 51:-0.0005610947844496448 52:0.014784393859781824 53:-0.013689061739516093 54:-0.011063747608739648 55:-0.012423157486336139 56:0.0025386126181500806 57:-0.01013403368261298 58:0.0029736667586763577 59:0.021187803051609 60:-0.011432225044629585 61:-0.013240890378965137 62:-0.0073139857860751185 63:0.0038077897586138816 64:0.004509147257605737 
1.0 1:0.1463078975854997 2:0.10654458387123274 3:0.06659558861110759 4:0.03465299157015451 5:-0.07113102954250834 6:-0.2713165909837708 7:0.051236488935691035 8:0.11352849236490724 9:0.07681339833623424 10:0.013924365270249348 11:-0.09905689782083657 12:0.019442512057468456 13:0.02855261124140235 14:0.06804002806377869 15:0.10243691357318237 16:0.036567583904534115 17:-0.03825542184130837 18:-0.01749341120578471 19:0.01577659581833681 20:0.04327055273241001 21:0.05951403159176862 22:-0.04894876048293993 23:-0.03047663613982817 24:0.07604799590730212 25:-0.004599178477655753 26:0.009563804289615663 27:0.013161745279300162 28:0.02681923253984366 29:-0.010284567210850498 30:0.002866866253166302 31:-0.010761633487905958 32:0.00922902616381447 33:-0.005981597941140461 34:-0.003819264529730894 35:0.005739805018206451 36:0.002192755904032187 37:0.014111656221649588 38:-0.03155792121290484 39:0.020775866826241635 40:-0.003079773922388132 41:0.004801646413160766 42:-0.011453707814451465 43:-0.006371857896095793 44:0.014721216787013047 45:0.026611488073726763 46:0.008544209842109135 47:0.0012724010669038044 48:-0.011999647801108994 49:0.03910905886835417 50:0.00347498054663992 51:-0.00525352310596097 52:0.008342117706528623 53:0.0012778891046585396 54:0.011364621202250309 55:-0.0003518814467285197 56:0.003791665718614468 57:0.007877213136675746 58:0.008131075920518538 59:0.005787543360142054 60:-0.0014743873604648686 61:0.013836621040340759 62:-0.011150817095521803 63:-0.004633394746338603 64:0.0041166400813960145 
1.0 1:-0.07660378209764705 2:-0.08459695462979341 3:-0.05946539725238156 4:0.05722619832078005 5:-0.04835759834594308 6:-0.1133667982791406 7:-0.15224261910282716 8:-0.030739068111072475 9:-0.027337129132178 10:-0.007988903757205998 11:0.013800598071227453 12:0.008176356009719166 13:0.0395563832917887 14:-0.009305362057685482 15:0.0014205948733013085 16:-0.019154407593705642 17:-0.02706144933359191 18:0.016150336258775204 19:0.015491255609238103 20:-0.0011452850402721378 21:-0.00813876100375905 22:0.0038886625102134914 23:0.007232264498978139 24:-0.005531386606240157 25:-0.024996225779289248 26:0.0027337909097266844 27:0.004617916164833113 28:0.010008264701277421 29:0.009142331208567795 30:-0.0035909791566218173 31:0.0013155994703420004 32:-0.006211774168286473 33:-0.006645859426323085 34:-0.0023477360970776493 35:0.009747798555815774 36:-0.01385299980157964 37:0.017341792945662196 38:0.013163670471692835 39:-0.0007003590141998295 40:-0.019704944912778702 41:-0.022190215984428156 42:-0.0018457624301169836 43:0.008191669545474664 44:-0.0007657724288434812 45:-0.02867929470341512 46:0.006673964947090424 47:-0.0032110004207881225 48:0.0027909404327840378 49:0.009770453987148105 50:-0.013421674398489314 51:0.009751498125168147 52:0.0051418459128678585 53:-0.00571985168806176 54:-0.0019903949531679516 55:-0.0018149194833344657 56:-0.004658368015512409 57:0.003819159467631169 58:0.007317566976456205 59:-0.0010987326871364424 60:-0.0012030144100918152 61:0.0044045729938551196 62:0.00354411816219514 63:0.0015495971256952604 64:-0.0018413993650744638 
-1.0 1:-0.12261390093479652 2:-0.12020030191112402 3:0.30359298563377124 4:0.10873537038101222 5:-0.005426064871810084 6:0.12885309283999674 7:0.02440957206073733 8:0.17350925309192572 9:-0.05540463775930174 10:0.12087638353850133 11:0.027032298419815907 12:-0.02679778214925592 13:-0.012614912719685435 14:0.0849452809356967 15:-0.06488916163882372 16:-0.045882998973748715 17:-0.08706352315571966 18:0.022619514719156485 19:0.0491716111424525 20:0.020179481682367925 21:-0.010336857468258315 22:0.03423568803875421 23:-0.03411836800034367 24:-0.0017021551885393654 25:-0.017596234991457044 26:0.06449903279707832 27:0.02260295379724693 28:-0.03754026299533786 29:-0.01692503590925734 30:0.03421050335188765 31:0.007553570972780473 32:0.0017394242614817588 33:0.04135320603856556 34:0.016264846753403544 35:-0.0023548005920763816 36:-0.013691736012561743 37:-0.011357261891394209 38:-0.011742755667842872 39:-0.007741533689006865 40:-0.02171539954642996 41:-0.011850598693257691 42:-0.01213481622302598 43:-0.009584548503245584 44:-0.008529670515347882 45:-0.009115419977294911 46:-0.010673117826687714 47:0.023579733183606313 48:-0.005936957124990431 49:0.0036962179757317956 50:-0.0011506577705322572 51:-0.0008852317582126023 52:-0.01278472214168591 53:0.012217363327237439 54:-0.00444305007680517 55:-0.013792057926130499 56:-0.00025391108239400644 57:-0.001980725395644844 58:0.020012582923758203 59:-0.015953564192479716 60:0.009818849185130287 61:-0.018729923961013282 62:0.0009468917042657803 63:-0.004142700473531442 64:0.0015581752631251868 
-1.0 1:-0.19176831231879496 2:-0.08373581796765042 3:0.21020096693066145 4:0.1337755553901773 5:-0.013508705689297889 6:0.0482908185924004 7:-0.0024753789000442634 8:0.08491854640464454 9:-0.026134823403975216 10:0.026436534150863174 11:0.005384852192986619 12:-0.04699682610682767 13:0.013939388035217198 14:0.06901631066064798 15:-0.0255414242561316 16:0.06880956350924929 17:0.012465911702548252 18:0.05289158930097822 19:0.01324943273745146 20:-0.03546370506906485 21:-0.015209371325846023 22:-0.04110796390925127 23:0.023060455991291195 24:-0.01450823508873125 25:-0.07914681908247867 26:-0.01147389063207048 27:-0.04384787703481479 28:0.019938866266986995 29:0.02183892925947053 30:0.0448371622072379 31:0.0038358769459590197 32:-0.03546521145850399 33:0.015827607841019692 34:-0.018760798579578984 35:0.055713852962197725 36:0.014322330266274273 37:0.006981072143974752 38:0.03407375561891843 39:0.010649700943670081 40:-2.687404022230777e-05 41:0.007454735438388482 42:0.021873908756213985 43:-0.002352721933720464 44:0.019751682162569104 45:0.014384224048797741 46:0.0037248838357901506 47:-0.004649184886658053 48:0.009026492444708696 49:-0.0006706620764145269 50:5.174273811588137e-05 51:0.0006365219088748466 52:0.009731609805238968 53:-0.025525152087033737 54:-0.0025896287338769784 55:0.0007950114636517264 56:0.006641560513909076 57:0.0070074805291212815 58:-0.032792479567089305 59:0.002232606174839791 60:-0.0065224714282762705 61:0.019554588952473893 62:0.008242943211734037 63:-0.004942162711292147 64:0.010250390788613572 
-1.0 1:-0.26003129712141615 2:0.09081059134820843 3:0.06889559516370317 4:0.07475990555681666 5:0.16538721725130978 6:-0.04812686813613084 7:0.005379164694162733 8:-0.03267076571462167 9:-0.04235538851548366 10:-0.04691139927728146 11:-0.026229982314996996 12:0.04514348464075728 13:-0.0011930553594716904 14:-0.05310129317113378 15:0.018739482677286833 16:-0.02562436808661125 17:-0.006585208133896195 18:-0.021229481530539836 19:-0.02110535431550132 20:0.016143494452646838 21:0.005779101190350792 22:0.027923521147325377 23:-0.015356579057935159 24:-0.01379744735533328 25:-0.028527328201848196 26:0.006959792735467546 27:0.010439532368188318 28:0.006070047545699788 29:-0.028575350418656685 30:0.021215750869827653 31:0.0014994372063930894 32:-0.011497047313816768 33:0.005820607836469392 34:0.009593301396287255 35:0.03374370842620949 36:0.017521871886493103 37:0.0011899646322333021 38:0.013701839231207838 39:0.01034513346097787 40:-0.016333097736190075 41:0.029869213894363124 42:0.018268987798180217 43:0.02367694957178287 44:0.01594668532369956 45:0.0004559068224441916 46:-0.0063020903746772595 47:-0.010629864978504284 48:-0.03728996313160754 49:-0.0025402405710188126 50:0.028741101534988066 51:0.023889546530567168 52:-0.012235857220458453 53:0.02957128132520563 54:0.0009302797568460112 55:0.01648367679698705 56:-0.00010466556350693934 57:-0.014088455388082951 58:0.004676517983152331 59:-0.005403656135716772 60:-0.024816546502475747 61:-0.008632687687359433 62:-0.0004785757306615566 63:0.0008163549087578201 64:-0.008750750843639323 
