-1.0 1:0.09345321739053603 2:-0.24847267183804295 3:-0.052804887555782984 4:-0.03633558504895641 5:0.0009322533810788118 6:-0.02531880593674702 7:0.04979908135321668 8:-0.05280781770801088 9:0.0092247236752744 10:-0.059577139539541184 11:-0.010062950860221864 12:-0.009972930837614972 13:0.003093804377381607 14:0.020266644788401546 15:-0.0021304593749486393 16:0.02501643689366463 17:0.006861692740185464 18:0.001112420444515521 19:0.0016244016584319376 20:-0.005847099707067298 21:-0.004387098666018969 22:0.011963393337111624 23:0.004390265967738425 24:0.006684850919197201 25:8.85159528139787e-05 
1.0 1:0.1807773073541804 2:0.10834196306204692 3:0.08570315714827653 4:0.05998037222308275 5:-0.06704929081680269 6:-0.24977167977993459 7:0.09523617465572945 8:0.11587687794685139 9:0.07774399183544564 10:0.006865894446218407 11:-0.08410600131556202 12:0.01561429966375804 13:0.032427642586625394 14:0.04600057142614821 15:0.06268672951387061 16:-0.0028623939527717204 17:-0.005832250150653922 18:-0.0016202426145795167 19:0.04207117465966433 20:0.0354027834288564 21:0.013955484666734862 22:-0.027606106847003393 23:-0.013876608940050439 24:0.009768692801819858 25:0.0031936311873958486 
1.0 1:-0.09915827534705143 2:-0.14757773066999752 3:0.1064588074471072 4:0.13280457022290426 5:-0.0343295421541865 6:0.02123201714227432 7:0.08487051828166267 8:-0.010347831899642565 9:0.03373422872036867 10:0.03370438906740516 11:-0.01475144511692539 12:0.0015177342955194845 13:-0.012024471554866988 14:-0.03140085235062094 15:-0.0038653191169715296 16:-0.008772764694875123 17:-0.025653956489229753 18:0.0324164331121288 19:-0.012694140986267565 20:-0.008832515280685405 21:-0.006917374395619898 22:0.014373651377725718 23:-0.008021050692922024 24:0.004234311190575492 25:-0.020553936431976103 
-1.0 1:0.013330448760860175 2:-0.25203792253806134 3:0.062598399399655 4:0.09801338670516102 5:-0.09873497285846294 6:0.009596454441038765 7:0.07959417921532534 8:-0.07123781037599883 9:0.0962965469809405 10:-0.05656535546271382 11:-0.017123473885265666 12:-0.09548128814251126 13:-0.0006037451574570857 14:-0.06359917281054735 15:0.06401531174107142 16:0.008117654760405171 17:-0.0033708970660502116 18:0.04787637963565222 19:-0.020199178745083445 20:-0.04949194792510432 21:-0.013118480943547098 22:-0.009177481970354433 23:0.019790357455098023 24:0.008951351128077671 25:-0.030231655339118722 
1.0 1:0.1873602337213866 2:0.03891051378399879 3:-0.07339776099254892 4:0.05329075069021619 5:0.007090977687907283 6:0.057366934359195904 7:0.0007782588567115986 8:0.0037790054208193674 9:-0.01097068274219715 10:-0.005341101761204274 11:0.06722214441869855 12:0.017637521752525274 13:0.033468230562068116 14:-0.007253802234371592 15:0.010480902003874814 16:0.005092758035427298 17:0.0054392405976659355 18:-0.0278655794934001 19:0.0011393362638840304 20:0.00018809276246823 21:0.026128117467132787 22:-0.044714029991689996 23:-0.03043617891692214 24:-0.017073364507261376 25:0.011489959119854171 
-1.0 1:-0.3405450422394817 2:0.13168058235648075 3:-0.06679934146752249 4:-0.0509682259252449 5:-0.11865580940541612 6:0.07570621808269319 7:0.05763022326090504 8:0.08106542281740749 9:-0.049910658966408075 10:-0.08126658131827902 11:-0.023290223820802133 12:-0.03299357465937832 13:0.002693886510837089 14:-0.006268072133496953 15:0.02723099131336016 16:-0.003453634196985342 17:0.0018611120058664634 18:-0.025695057846143177 19:-0.019043454318617377 20:-0.005811489553371194 21:-0.010296699569976104 22:0.0021285308826189744 23:-9.05475228927494e-05 24:-0.003184442704673291 25:-0.017600707255132415 
1.0 1:0.18009941590552891 2:-0.12788794080740845 3:-0.10279636157701004 4:-0.13945594972705197 5:0.11030474508900354 6:0.020369049514111184 7:-0.030701998861832017 8:0.048843910818552515 9:-0.04272048876785076 10:0.0012690857762114177 11:0.015557677245009664 12:-0.022700426782143398 13:-0.006905913206049493 14:0.0022224443452151695 15:-0.01999195446352439 16:0.00389676448236732 17:-0.01312370684186808 18:0.03753741925379397 19:-0.019178229568160336 20:0.012349574572510246 21:0.005425178824297983 22:0.025758393771512584 23:-0.002492098067784193 24:-0.010980876506353213 25:-0.001998024701428671 
1.0 1:-0.3215103832589301 2:0.12669005028186806 3:-0.10885802241535203 4:-0.0660858283585035 5:-0.026633355811446064 6:0.007475516329548966 7:-0.005726951778981696 8:-0.030439038580631895 9:0.045105079285780655 10:0.04758741271622529 11:0.023552983141632178 12:0.0004667390777700099 13:0.016640696566899073 14:-0.036178358577095976 15:0.005251248722490746 16:-0.019296839906130105 17:-0.04653112668732532 18:0.06641467644223355 19:-0.0030004063046833746 20:-0.005413478727999315 21:0.018616093801396484 22:-0.03187221791153776 23:0.02971174431901802 24:-0.03207129872819955 25:-0.01567673378513695 
-1.0 1:-0.2573111054342997 2:0.12082268201402535 3:0.02964947709468701 4:0.03834335347393316 5:0.15035518604976286 6:-0.04528951505296419 7:0.01468796921128691 8:-0.03654881819118274 9:-0.030354061852618693 10:-0.04358631889371084 11:-0.01804916706442043 12:0.025574698421149875 13:0.003527256114771596 14:-0.031435311096785226 15:0.022207697379243455 16:-0.022913432799565106 17:-0.017592799038422112 18:-0.035118762435248974 19:-0.022955889209487084 20:-0.002603367464713769 21:-0.013238281685817125 22:0.037899915875938495 23:-0.0065926291511825075 24:0.021310940290746032 25:0.07812330613273549 
1.0 1:-0.01240110132743327 2:-0.14741218962229685 3:0.10626661276606617 4:-0.0008286883102803645 5:0.025289406955226405 6:0.04879616990862578 7:0.06461271469340907 8:-0.016962309542534647 9:0.040183776693539904 10:0.010267999271176205 11:0.003969297717608949 12:-0.02227310628330746 13:-0.0020594967334508314 14:-0.009364628771750195 15:0.008827223082077933 16:-0.02322421000031319 17:-0.004882202849632918 18:0.006787618599938816 19:0.03472211020143111 20:-0.0013067762736246932 21:-0.02077772437272083 22:0.014861836296468143 23:-0.011894809752511209 24:0.020396319528403775 25:-0.001034112501772412 
1.0 1:0.2768707792808969 2:0.15902254488607748 3:0.014932064093865341 4:-0.1207371913718474 5:-0.008594643424390225 6:-0.009174993318168196 7:-0.07839884412969284 8:-0.010903093480654184 9:-0.018503039022496986 10:0.013845831678181942 11:-0.0430529397024452 12:-0.01275824545015199 13:-0.002809157526795803 14:-0.0167077229323224 15:-0.009973004094056666 16:-0.009751810561628924 17:-0.019655130915926633 18:0.03468129817766348 19:0.06012032777648477 20:-0.06631300236942816 21:0.06666873154012856 22:0.044915020816946136 23:-0.026641799129490683 24:0.029706554117845847 25:-0.018630673011634995 
-1.0 1:-0.06384672173085232 2:-0.2078551001855135 3:0.0266056132732728 4:0.11831405274024248 5:-0.13590239503523338 6:-0.06744055431511475 7:-0.06732265964528567 8:-0.035850498809188655 9:0.0013025679447411197 10:0.012876304855430946 11:-0.01843133863816552 12:0.04521307613806716 13:0.00159158470112198 14:0.019241188596742682 15:-0.024493372714077574 16:0.020123534605526273 17:-0.004310412529965751 18:-0.027142880617979898 19:-0.042201983140262585 20:-0.0060457959379530656 21:0.009258452776264255 22:-0.004314442393453993 23:0.0044225060809827375 24:-0.001436914337498335 25:0.011825931475817895 
-1.0 1:0.06626892161053116 2:-0.2799000062981405 3:-0.005520478681177818 4:0.016195283323938794 5:-0.03380416195537092 6:-0.012672599263682825 7:0.10244565158495188 8:-0.0832213713537608 9:0.03718978767817746 10:-0.08722578772112485 11:-0.02110818761125703 12:-0.04786337080769758 13:0.009968999676702383 14:0.010302275322092012 15:0.006413349714853996 16:0.017476817787529006 17:-0.0076338007126646665 18:0.030254280263735472 19:0.00673726720129723 20:-0.010108060847384102 21:-0.010022007429199117 22:0.0038940452261241403 23:-0.0026364781801127 24:-0.002238043033757478 25:-0.01107923971375699 
-1.0 1:0.15546444083058808 2:-0.22005121958849863 3:-0.13083419775031524 4:-0.10170742230767277 5:0.05979977063237596 6:-0.04886808047535775 7:0.07223290685717855 8:-0.05424639591625179 9:-0.08978578333281174 10:-0.02624634869709109 11:0.0016921510417550883 12:0.08204187494905514 13:0.014529390993346034 14:0.11129938952753837 15:-0.07367567583307663 16:-0.02781336951002053 17:-0.03090581237188114 18:-0.05007319522012821 19:-0.012225246409490773 20:0.0022713691601407154 21:0.054914889237768126 22:0.006979464532692064 23:0.06939451660247642 24:-0.025847747017847734 25:0.007401731762821086 
1.0 1:0.17974159864441733 2:0.04000434836134682 3:-0.061429656761017165 4:-0.008051654533571855 5:0.03440155850485414 6:0.07861884766044368 7:-0.0010429887854030463 8:0.006187719288733751 9:0.004113895818397493 10:-0.013409585577067 11:0.07463851812686365 12:0.02564014017636191 13:0.0373648247069187 14:-0.0013979356821502559 15:0.0027592666774128548 16:-0.008250224112255164 17:0.003255299192738613 18:-0.011716055255117595 19:-0.020610495587795107 20:-0.0019034481233054425 21:0.030035557490794944 22:-0.04327651842348475 23:-0.053277313990696046 24:-0.01762407492132452 25:0.01465312300705912 
1.0 1:-0.27746610960209717 2:0.1399639297199684 3:0.05613740358666772 4:0.004912660263838254 5:0.20017450211686116 6:-0.04304199263690888 7:0.007061959998824561 8:-0.07153373471362515 9:0.005093392710794871 10:-0.033800623000130474 11:0.002040322786457603 12:0.023872244051209975 13:0.005932944212335021 14:-0.030816520890090363 15:0.019911099031327775 16:-0.005527182814916397 17:0.04082514513460843 18:-0.0070437728475198115 19:0.014561993336994797 20:0.010925831057349924 21:0.03367036185339363 22:-0.03989864529811932 23:0.016958647510913662 24:-0.0007608162999990656 25:-0.013268644097247801 
-1.0 1:-0.26189154224529326 2:0.08227995510572439 3:0.046940948986727765 4:-0.013988448174597611 5:0.0246660068992214 6:0.03627867852139174 7:0.03159574197910312 8:0.026606308948058512 9:-0.01943966828540286 10:-0.03824977018576976 11:-0.0013478473901573518 12:-0.03686484764636423 13:0.009486719203767731 14:0.03193355042983552 15:0.00632861448408008 16:0.024960362876110836 17:0.009347750272431003 18:-0.008186887941080365 19:0.000899325976020977 20:-0.02428151062601982 21:-0.014590343522214111 22:0.026251238792441917 23:0.001501550130764179 24:0.02208272855993085 25:0.06021523157147632 
-1.0 1:-0.038870198734314965 2:-0.16643101865071794 3:0.08659526929363506 4:0.016142613572527574 5:-0.05846719227826161 6:-0.004603540048694843 7:-0.11522612625494807 8:0.0388249688574976 9:-0.008913020227959789 10:0.012095861364414134 11:0.0325739501815748 12:-0.03637234638950956 13:0.020569104377153074 14:0.021740190759181446 15:0.007238212253519857 16:-0.013398251265587165 17:-0.008204854438867362 18:-0.01583380061802562 19:-0.0038161681125591287 20:-0.0002906966074741786 21:0.01267806171440778 22:0.020646102601999353 23:0.0016272908478955767 24:-0.00570766256956956 25:0.012255058377492913 
1.0 1:0.05283507168868841 2:-0.12954093787951387 3:-0.14038218363294078 4:0.11884238601346915 5:-0.011734059771890753 6:-0.10018241858259115 7:-0.110944211580679 8:0.02666987435224933 9:-0.06123790535566529 10:-0.0213970596691449 11:-0.010788694465215305 12:-0.02964065398568127 13:0.014920101677565311 14:0.0023895445552588983 15:-0.018976695118688658 16:0.0011816667735182161 17:-0.009885141937555873 18:0.03429083975139229 19:-0.017032730791471495 20:0.005490689203936884 21:0.016704813973819038 22:0.03708417362234514 23:-0.005584572250824593 24:-0.004564650444714416 25:-0.005871776150593477 
-1.0 1:-0.27418368691066825 2:0.1221446017184663 3:0.02831759570921853 4:0.07478408154309081 5:0.1415674022925856 6:-0.05089813302785129 7:0.0293630160999309 8:-0.037721679604275485 9:-0.029938214235312486 10:-0.04388247085961651 11:-0.02496579582344194 12:0.020674804912707574 13:-0.0013285092676410398 14:-0.030225522491776503 15:0.020367295178003002 16:-0.02482560191866874 17:-0.020367428405825727 18:-0.03620690023798382 19:-0.02860101687357761 20:-0.0037005299000108897 21:-0.009576378051931254 22:0.049612646956268394 23:-0.011205322877340277 24:0.013585449963223679 25:0.0663603122984621 
-1.0 1:0.16261610131107287 2:-0.07995157223815308 3:-0.19567287085151785 4:0.1621960282487374 5:0.08369421421262549 6:-0.03351747781969553 7:-0.01681287756378104 8:0.1334295172070205 9:-0.014862836889539476 10:0.03407441036193116 11:-0.025151058078971875 12:-0.05258100895815154 13:-0.03768241828772588 14:-0.046238861354860425 15:0.005380637877216031 16:0.07460429193730936 17:0.025645079735439627 18:-0.02288956883118024 19:0.02412362925198461 20:0.021989889583316633 21:0.004731474082752131 22:0.015074010458497964 23:0.024269582655983106 24:0.0028918694407109764 25:0.010823811463141483 
-1.0 1:0.09691295650208658 2:-0.2386812887190521 3:-0.0449761475989221 4:-0.032291341255084226 5:-0.010864562390790488 6:-0.00902812565366625 7:0.04843596486045654 8:-0.10110835662355748 9:0.02805941081666119 10:-0.11310892859298155 11:-0.018408297128211012 12:-0.019901535490229147 13:0.03989945888161292 14:0.02588531906405402 15:-0.025450459971789997 16:0.04259008348951267 17:-0.029517985441389435 18:-0.008002160447443965 19:0.03255996062647189 20:0.015984189070682657 21:-0.029122711157916703 22:0.013216525003442524 23:-0.036772304052410845 24:-0.0016149429367241178 25:0.0017389092598405955 
-1.0 1:-0.2840749874815313 2:0.07642355137990352 3:0.043742436275765254 4:0.013963585782925066 5:-0.018153043650628448 6:0.03687070579265206 7:0.023488036995917512 8:0.04737786247051244 9:-0.0391924943646371 10:-0.05832950086102986 11:-0.014275835162107543 12:-0.03448713925805375 13:0.010407161926494646 14:0.019222243863756816 15:0.0069004191592120095 16:0.0324260919859866 17:0.006684969791434689 18:-0.0011909166642859311 19:-0.010936093143352844 20:-0.02600264198077387 21:-0.0144314464092751 22:0.020785491525124447 23:0.0007370743375522014 24:0.006071983446365837 25:0.022075197407595518 
-1.0 1:-0.1182199214763951 2:-0.0780384217353284 3:0.20093570011675546 4:-0.07096386559088934 5:0.05033478112441819 6:0.06768639095516925 7:-0.06547464188203946 8:0.05888415647223931 9:-0.02073743296335504 10:-0.018154245226806733 11:0.013309973570009511 12:-0.010040740362944015 13:0.01092217548047192 14:0.016375529034277622 15:-0.002414346645446947 16:0.06222743437151031 17:0.04508607744045113 18:0.02772891042179766 19:0.007637785872371579 20:-0.004185682800042081 21:-0.008529441145358217 22:-0.021135735098936813 23:-0.002862493772565096 24:-0.01524105667724586 25:-0.06397284315438512 
1.0 1:0.18475723339724406 2:-0.15182512500186052 3:-0.17842853340694342 4:0.010514951683519487 5:0.10753966749397356 6:-0.0314260340491685 7:0.039844893771741656 8:0.060839194386717144 9:-0.0931223910036923 10:0.04023902270948783 11:0.005447859838451332 12:-0.03457559342043942 13:-0.034552097964966756 14:0.007639555857245073 15:0.02455371295189928 16:0.0374670962605277 17:0.04655677815883924 18:0.017413698561174317 19:-0.013022598105167864 20:0.01632795270320137 21:-0.02670151016959442 22:-0.009273792180026632 23:-0.026009567773817112 24:0.006705223662863361 25:0.013740849977298719 
-1.0 1:-0.03839875513698074 2:-0.22317748613500044 3:0.14452211583189828 4:0.023321845187471844 5:-0.05397901756548197 6:0.04790876704773168 7:0.07499035284420401 8:-0.04155301021263644 9:0.042356009088189116 10:-0.0051347655591569286 11:-0.060269614276868 12:0.08594753322141636 13:-0.0764077281126677 14:-0.0276080382742762 15:-0.06232034722451299 16:-0.00829512247320617 17:0.017815683157708193 18:0.03201278078335202 19:0.0121925679075785 20:0.055080508771416195 21:0.048943792691251285 22:0.008535707267879621 23:-0.0031256240115026916 24:-0.009601168451964744 25:0.04882805907001381 
-1.0 1:0.06909303654769586 2:-0.17959880894395353 3:0.15775710271648818 4:-0.14848906147061638 5:0.04607560103095626 6:0.11718245577005541 7:0.019062601385396165 8:0.06043885198844391 9:0.01653517977885997 10:0.03563472030511199 11:0.036965767849632056 12:-0.04330971863163017 13:-0.011100740532257111 14:0.02059643643687872 15:0.0015840741137522138 16:-0.022181932232317438 17:-0.023728009057444995 18:-0.010624847696953276 19:-0.010132793397017208 20:0.0056202508188491485 21:0.0029759918210710036 22:0.02041953448195676 23:0.000879879408081756 24:-0.009576837636079097 25:0.01353263801308526 
1.0 1:0.24872442519087687 2:0.11424843676170401 3:0.041369406380915144 4:-0.09806322340311188 5:-0.007463979847078264 6:-0.13437465615731703 7:0.015903048223179332 8:0.08107972988344966 9:0.02570187350451341 10:-0.013336796349164891 11:0.024882978133465933 12:0.0020738305702583254 13:0.019432096836398512 14:-0.032216100345372284 15:-0.04862447039024929 16:-0.03256865643792015 17:0.04258839202940324 18:0.00410793190984036 19:0.01015421300151072 20:-0.028901118464979142 21:-0.033538578291496576 22:0.018065521828287606 23:0.007056503755663017 24:-0.04214033898544246 25:0.008052209200570886 
1.0 1:-0.3151882259809732 2:0.156623771248117 3:-0.05745797571996869 4:-0.07483869174885487 5:0.022844365855719133 6:-0.008923564145888501 7:-0.019020601634072033 8:-0.009488989003498573 9:0.013651501244170819 10:-0.020639248990102263 11:0.021281427946369363 12:-0.05388499386753743 13:0.009105886598397377 14:0.03730234935855593 15:-0.008272450369088323 16:0.009124527748355904 17:-0.006168490682445162 18:0.06223766336095602 19:0.050319117878273256 20:-0.022472150439751367 21:-0.0024024559396617316 22:-0.04355387951875171 23:0.03199126218884051 24:0.016827381857446075 25:0.05304830928719172 
-1.0 1:0.14488567112885994 2:-0.24407410419168726 3:0.005217683678866061 4:-0.12981448167985962 5:0.03992391297461481 6:0.04155789555979227 7:0.07904535110690726 8:-0.02991354749378484 9:0.01048246873156697 10:0.04323386890354404 11:-0.018745271371431067 12:0.02197286274524489 13:-0.0539459631832661 14:-0.006055455056029993 15:0.006288063651138803 16:-0.025246370940793204 17:-0.006256619386966658 18:-0.005203019233711682 19:-0.002570390795962967 20:-0.005324929184639876 21:-0.014969611616820111 22:-0.009185667984068543 23:0.0052681795266308964 24:0.00650380567083126 25:0.004908528948971934 
-1.0 1:0.038407685762589676 2:-0.19815098955261806 3:-0.02927332297827327 4:0.004960249770196872 5:-0.04679815222413474 6:-0.050441561972954206 7:-0.07002512672458723 8:-0.020187050117503463 9:-0.02039401984505127 10:0.03955118189942878 11:-0.010986069215131518 12:0.03752565564779257 13:-0.018661842945249942 14:-0.007691163003969504 15:-0.0005902011249481328 16:-0.005983370408991138 17:0.003936939185299054 18:-0.001727040633447672 19:0.004610566046482297 20:-0.005369217640725761 21:-0.0031730737810128553 22:0.01672114197292734 23:-0.01121378173023583 24:0.011953833303455532 25:0.006719593662833292 
1.0 1:0.2503192777817955 2:0.11489282860107349 3:0.06523835364489448 4:-0.06740997683861065 5:-0.008435318951165251 6:-0.14252643823399988 7:0.07683040406555479 8:0.09669984682050409 9:0.046900110691879465 10:-0.0020556465284378884 11:-0.00044977693884730094 12:0.008131047987902259 13:0.019447999897655804 14:-0.021616526511387985 15:-0.03921056626995853 16:-0.01925362130955134 17:0.03941002384349086 18:-0.011186096812279877 19:-0.012591459930918515 20:-0.02027839312424877 21:-0.05274326939005623 22:0.008325987257748746 23:0.017897516036426947 24:-0.07216060226266763 25:0.013681921712296352 
1.0 1:-0.05574206601642376 2:-0.10733942666777288 3:0.09277586123760839 4:-0.033341511834907515 5:0.03616824526675252 6:0.014952792266955268 7:-0.045888215027813546 8:0.008495246588123883 9:-0.009772310828065999 10:0.017748287221575586 11:0.018258915720786174 12:0.011988070287248536 13:0.013555917070810556 14:0.0007598216211441768 15:0.01275587457336597 16:-0.012034976599126241 17:0.010460692908653483 18:-0.02630079778401948 19:-0.0016000684300469543 20:-0.001703252024486731 21:-0.0046445055445489755 22:-0.0007765683906738206 23:0.0028270700372545893 24:0.0015684980479496484 25:-0.013267168143789313 
1.0 1:-0.3101916162096292 2:0.14182417441270273 3:0.05934267122104048 4:0.06828199670612298 5:0.19065978696690086 6:-0.0468069515266908 7:0.03113539055219356 8:-0.06407327202960116 9:-0.013570129173651274 10:-0.04747777073528047 11:-0.0103640561483019 12:0.05047312036209843 13:0.020960454928694784 14:-0.06720330414471593 15:0.028294008755519705 16:-0.005300693566452134 17:0.011733569308354331 18:0.005037737702069094 19:-0.01293235778194966 20:-8.028162914851342e-05 21:0.04070718341286603 22:-0.03410604297875358 23:0.023284672700459457 24:-0.0037634923032407834 25:0.008279819569863265 
1.0 1:0.2580915770080877 2:0.12370285327393893 3:0.10335968391190627 4:-0.16110083017479554 5:0.013190907940758737 6:-0.18273851055881707 7:0.11089863893382101 8:0.13213395629038746 9:0.09119145978481191 10:0.01875578397129755 11:-0.06772078383228222 12:0.029993278127770553 13:0.022122394489487964 14:0.0343181094706907 15:0.05205034773476146 16:0.014299331862184454 17:-0.026671916150589337 18:0.008407627921047873 19:-0.013012170997020612 20:0.02949022801901672 21:-0.001142301187627013 22:-0.01300533921096863 23:-0.00866535826622183 24:-0.016058004008802477 25:0.0016191782132905339 
-1.0 1:0.1235166326218778 2:-0.213445763097429 3:-0.04450047118812979 4:-0.022594975984132473 5:0.012080577240921986 6:-0.0010695036021318408 7:0.04070762391900644 8:-0.02120352611313786 9:0.009748727732411182 10:0.08442515191458569 11:-0.04470091002025266 12:0.06305211559010615 13:-0.06798728777352009 14:-0.039016971160439215 15:0.002867882467904006 16:-0.028435516267443506 17:-0.0036418467253081822 18:-0.026288864995341096 19:-0.003646698612739736 20:0.0006666854431436817 21:-0.0019197261187820051 22:-0.006030582332616841 23:-0.006536508242788312 24:0.00841435307471119 25:0.023377699929637355 
-1.0 1:-0.17561516174412173 2:-0.1059205318474927 3:0.18273584529833123 4:0.14662687545388242 5:-0.09577121648104375 6:0.015413966214914091 7:-0.12828601567061923 8:0.11325175335923728 9:-0.04023342693980377 10:0.08509350978862618 11:0.03520079450038653 12:-0.014514368719333114 13:0.024280787377841874 14:0.03200537225924861 15:-0.013537881021545094 16:6.0049108881948116e-05 17:-0.047086834897431346 18:-0.0180679505022293 19:-0.04891733011012581 20:-0.01004485381138221 21:0.007642150866570156 22:0.025592459645840154 23:-0.00836170845104263 24:-0.01615968275044976 25:0.0061953503663545115 
-1.0 1:0.01975981757356622 2:-0.19452563946510285 3:0.051440077938566295 4:-0.08412714442589314 5:-0.032615926769724475 6:-0.001482123289410997 7:-0.12322796657479688 8:0.011183407607188944 9:0.005352294868608618 10:-0.013008689571139308 11:0.032758651912019404 12:-0.04811121213317503 13:0.007792735044025608 14:0.00843703549675924 15:0.01892695397205533 16:-0.02336345722450217 17:0.015517151604616749 18:0.018206574049555342 19:0.018530869073712705 20:0.0059426171892409015 21:0.022232335572749062 22:0.031422995029364686 23:0.0070095895847009475 24:-0.000537901472787608 25:0.00185683456408056 
1.0 1:-0.3009074924205553 2:0.09984771186087397 3:-0.07760964642802391 4:-0.04266882052307191 5:-0.01817202776212013 6:0.02559437730818663 7:0.009085767168410863 8:-0.018220405957255922 9:0.04477302730924384 10:0.047566768950113684 11:0.013126596279863309 12:0.008700215411692762 13:0.02085638381935223 14:-0.03455646089924818 15:0.008698460788136004 16:-0.01909396832384287 17:-0.029266253934883163 18:0.023919385419935626 19:0.014425778195562152 20:0.0037727745461563944 21:-0.0012178120944586184 22:-0.008573353411274805 23:0.011228994118443369 24:-0.008344865065187331 25:-0.0037105593257876026 
-1.0 1:0.30544572028457456 2:0.21344729199001516 3:0.08919501205652709 4:-0.018676072832669786 5:-0.06619205046352622 6:0.018485328897306266 7:0.0363085487092362 8:-0.10127789445860738 9:-0.07331658353148879 10:0.02621965424553746 11:0.04453770723042835 12:-0.004052648601269408 13:-0.038016983752754835 14:-0.002965186406824888 15:0.05113425527405115 16:0.05710384148034632 17:-0.03794313586340915 18:-0.038144081990359804 19:0.023495131295404488 20:0.02104969758827765 21:-0.005285460184143248 22:0.0036901899340370803 23:0.03622256646810646 24:-0.021008692530110742 25:-0.004214077059586823 
-1.0 1:-0.306788432917884 2:0.13788352772192197 3:-0.08221177186066395 4:-0.06579769195718005 5:-0.08313185633183451 6:0.03409189073171442 7:0.01531364480176968 8:0.04987699208216799 9:-0.046601886771009716 10:-0.07866505885297176 11:-0.02641347524846927 12:-0.0341357983957316 13:-0.01871285399415212 14:0.004615957701671383 15:0.029735980636109122 16:-0.05169624488373151 17:0.014928127623417446 18:-0.05118192086843145 19:0.019167454991685845 20:0.01795587034065631 21:-0.011169036534203113 22:0.008170592536086166 23:-0.003033253647981174 24:0.010796291102981288 25:-0.0009326625475503999 
-1.0 1:0.06353113763249393 2:-0.291652444527761 3:0.03923118368410699 4:0.030861339781451908 5:-0.042436874096799665 6:0.01797652594255495 7:0.13131171829534335 8:-0.05683436490315252 9:0.056574874151627874 10:-0.05506276585645944 11:-0.017307655361110216 12:-0.07644226220297635 13:-0.01620770626735328 14:-0.014270176103538541 15:0.027201341710582548 16:-0.011548956433990593 17:0.004515175016227099 18:0.06511090602387196 19:0.011064465439793846 20:-0.01465648895954485 21:0.014164691926484545 22:0.008511104350632917 23:0.017282928567808033 24:-0.0006784206773383233 25:-0.010303565845843249 
-1.0 1:-0.16583019988587577 2:-0.09519302643468944 3:0.27127853452751755 4:0.14361822924131268 5:-0.016674778105657408 6:0.08408221897415653 7:-0.028880081894932463 8:0.1630565684035128 9:-0.075618216033818 10:0.09423572694485835 11:0.025131360151894266 12:-0.011203248963668297 13:0.0180457071604322 14:0.08686549673826097 15:-0.05779744796347866 16:0.0005960549585989419 17:-0.07223028865098063 18:-0.000400448383651884 19:0.02420533591581267 20:-0.0034724013538062586 21:-0.028098986347929598 22:0.016198358999262474 23:-0.026090544033094874 24:0.004799006137368617 25:-0.016439824155798963 
1.0 1:0.3055105494787372 2:0.15029239005980355 3:-0.054081973663674766 4:-0.06764511970736325 5:0.04029527761986292 6:0.10566795579347989 7:-0.12468870380780037 8:0.012081249410282623 9:0.039004324741303886 10:-0.05137907232661593 11:0.037927167323917356 12:0.028035252870616114 13:0.0011185886894279212 14:0.004575228147761061 15:-0.024815348996440202 16:-0.01949070972598172 17:-0.01543547897152622 18:0.03657884957127332 19:-0.02372441579304757 20:0.0024849575672094846 21:0.015736763058731434 22:0.04168000340192003 23:0.016817428567424193 24:0.0033780874995811457 25:-0.02166002227080743 
1.0 1:0.18516662390731248 2:0.02436011376392515 3:-0.05724998766551122 4:0.01352070744473145 5:0.007517939548573854 6:0.053620962544771035 7:-0.0064378433109629 8:0.0054854375316745856 9:-0.022003378188632412 10:0.009037800660561066 11:0.06982339159977305 12:-0.0007232592225169497 13:0.026294188246980713 14:-0.017075069701805577 15:0.013975834122721924 16:0.020058099228135336 17:0.012290324141206822 18:-0.024511510612338923 19:-0.010848949902184098 20:0.008446239429779536 21:0.022857795340409957 22:-0.043829084088647316 23:-0.031127900960556995 24:-0.015541505558007221 25:0.020124975506706035 
-1.0 1:0.020503140932622958 2:-0.25106003543088645 3:-0.05586112140101238 4:0.09011242836022149 5:-0.07883475107385353 6:-0.07774125029883172 7:0.02485305238955139 8:-0.07097669335045796 9:0.019677309745061614 10:-0.07101156572946565 11:-0.026524141461257405 12:-0.012601469992613065 13:0.010303846327108738 14:0.01576081512159868 15:-0.010439815897241838 16:0.029578320067490626 17:-0.010270401321975396 18:-0.00019683230707993535 19:-0.013569298504607474 20:-0.008455103868556168 21:0.006346790937066596 22:0.004394282114549967 23:0.010760424651213251 24:-0.0034925934607230916 25:0.003045403708106854 
1.0 1:0.22957748407567335 2:0.17964252322360025 3:0.018772403308493547 4:0.06377520130679873 5:-0.08368496598400851 6:-0.06821033270764937 7:-0.0794017820568522 8:-0.023765081689817516 9:-0.024066635728148718 10:-0.03225838086539843 11:0.006835748158964115 12:-0.011888102774158324 13:-0.018851900530464982 14:-0.0012276862207533934 15:-0.0365809260384934 16:-0.01800276278761559 17:0.014358130317164368 18:0.014601894765726976 19:-0.0172544272419139 20:-0.012962404801062088 21:0.0261504295780799 22:-0.007219132318887697 23:-0.022723430317489357 24:0.049307535170842964 25:0.00045446231732146694 
