-1.0 1:-0.047213663816129695 2:-0.13363525975336968 3:0.26547991034874285 4:-0.052492493895713886 
1.0 1:0.2248166121046156 2:0.17718488028406337 3:-0.011196675850765985 4:0.042399552493909316 
1.0 1:0.23345938860300022 2:0.08358368550434063 3:-0.024678366477968047 4:-0.03553058638134674 
1.0 1:0.2503192777817955 2:0.11489282860107349 3:0.06523835364489448 4:-0.06740997683861065 
-1.0 1:-0.1426241722028475 2:0.02403084190639944 3:0.14182356102938842 4:-0.06521462858393512 
-1.0 1:0.09594710458635311 2:-0.2366426648022114 3:-0.07534388072005413 4:-0.14681489391593294 
-1.0 1:-0.3002087209878577 2:0.06887977782114203 3:0.014165264641090872 4:0.03456920970885115 
-1.0 1:0.10878585955625783 2:-0.2166941255080133 3:-0.08243749583113641 4:-0.05679657882855692 
1.0 1:0.16659262401720693 2:0.022453915152019294 3:-0.06905817209359508 4:0.04886747528971319 
1.0 1:-0.13748706348974365 2:-0.09816364892614451 3:0.03489640582343695 4:0.13229738206243227 
-1.0 1:0.07072324461539642 2:-0.1980070281139345 3:-0.04890062003552263 4:0.05379504920694021 
-1.0 1:-0.132297026966203 2:-0.025487875167360695 3:0.2053231313943782 4:-0.02141869789028801 
-1.0 1:0.15679731233410713 2:-0.2450683394295362 3:-0.019797094521766465 4:-0.2405972393733467 
1.0 1:-0.02454573332634276 2:-0.11449832992119284 3:0.09256025144977154 4:-0.05584169785395824 
-1.0 1:0.33370788479838615 2:0.13826608753773015 3:-0.03672626303795243 4:0.027683539555418038 
1.0 1:-0.25365876356579153 2:0.03099622741501487 3:-0.08149885054298336 4:-0.017739345787594986 
-1.0 1:-0.11405771169778176 2:-0.11359777354035733 3:0.11761084110117093 4:0.019685360837097664 
-1.0 1:0.024159497482128003 2:-0.22733773984768316 3:-0.14124576330642138 4:0.11452672577096204 
-1.0 1:-0.20840590355121544 2:0.0688340125729426 3:0.10433401906731045 4:-0.0251536558026222 
1.0 1:-0.23891937739848898 2:0.018475812241489434 3:-0.0387322128665108 4:0.02055276082270506 
1.0 1:0.16315490667972 2:0.1192997776433085 3:0.049225950246751304 4:-0.01702323348158031 
1.0 1:0.03201063833598693 2:-0.10594997143666605 3:-0.14406524335439175 4:0.11224475865116831 
1.0 1:0.16975053834944337 2:-0.1591835303156048 3:-0.07909789222288399 4:-0.04091969890836717 
-1.0 1:-0.348287724263996 2:0.17977882281861657 3:-0.0920530841431077 4:-0.07385876434999684 
-1.0 1:-0.2930908664566635 2:0.1001727743950171 3:0.021412510974281172 4:0.04277063485745974 
1.0 1:0.21011979090392613 2:0.16027030942716813 3:0.03777562236928478 4:0.11159513730657844 
1.0 1:-0.21207046745203634 2:-0.007208195393569292 3:-0.04330710582530394 4:0.007482405740062745 
-1.0 1:0.12055463273601379 2:-0.2351584668913097 3:-0.012611841244889854 4:-0.11554827212855204 
1.0 1:0.03391355329702223 2:-0.10908731833941883 3:-0.04919810637432266 4:0.015279492153091581 
-1.0 1:0.2952435187519003 2:0.1764818615581557 3:0.025835969565035807 4:0.15350241642902596 
1.0 1:0.12773762918815582 2:0.11144990395704696 3:0.04094555489873551 4:0.1618127501101065 
1.0 1:0.10591394718750508 2:-0.09657544036868955 3:-0.0014532794258420908 4:-0.005196957748525191 
1.0 1:0.20818306703017642 2:0.023228567390255576 3:-0.03949678744270672 4:0.05356826010365965 
-1.0 1:0.0026061176995626715 2:-0.23577546474949515 3:0.1178103923318857 4:0.08588754739450774 
1.0 1:-0.30347982831494025 2:0.12360352393641522 3:0.012162106053278443 4:0.11017666173616358 
-1.0 1:-0.2817085485291471 2:0.005590932108157004 3:-0.07783859606893034 4:-0.023339284637564198 
-1.0 1:-0.3046149785271396 2:0.06759866652578825 3:-0.034362901377766236 4:-0.05106777593790353 
-1.0 1:0.17112920159841366 2:0.17904973085197023 3:0.0306764363917458 4:0.1648538536091839 
-1.0 1:-0.3619045272584008 2:0.17358518550705201 3:-0.11783090169202734 4:-0.042855300626033016 
1.0 1:0.04351040899956463 2:-0.12739498034623914 3:0.02747203919663565 4:-0.10014723083512408 
-1.0 1:0.044035509326726785 2:-0.22523791921180836 3:0.11853698217937768 4:-0.10368580945151945 
1.0 1:0.26258647117145245 2:0.10504462284002879 3:0.04016156683432523 4:-0.13840621977546072 
-1.0 1:-0.1182199214763951 2:-0.0780384217353284 3:0.20093570011675546 4:-0.07096386559088934 
-1.0 1:-0.06837517185124807 2:-0.18668266409605117 3:0.25474286576613026 4:0.08885578364696523 
-1.0 1:0.28314256113802866 2:0.08162871758778038 3:-0.12001637724933159 4:-0.013537556767973673 
1.0 1:0.037503831434808566 2:-0.11210152708824975 3:-0.07509419160958598 4:-0.054549639912920556 
-1.0 1:0.06835570142751976 2:-0.23726497662197996 3:-0.00968486072231899 4:-0.11217003732899368 
1.0 1:0.31831240064081445 2:0.20715722051871063 3:0.07631776859389588 4:-0.14744872197996606 
1.0 1:-0.2495551865392067 2:0.14247396778145138 3:0.07148704950756489 4:-0.05270845286375124 
-1.0 1:-0.29033047706325305 2:0.1449402921678408 3:-0.01852036759575208 4:0.020296771580688752 
-1.0 1:-0.37215668268184837 2:0.12326581778839861 3:-0.1035218420980216 4:-0.12596152899603152 
-1.0 1:-0.26555989698592963 2:0.08906758743532453 3:0.07533211880171323 4:0.08909796126710953 
1.0 1:0.20951584390338412 2:0.05538538568101038 3:-0.01896745807340074 4:0.18080457658166 
1.0 1:0.21064351842463455 2:0.117701069906399 3:0.08280947728331488 4:-0.04927079983668016 
-1.0 1:0.012897213655074923 2:-0.2004784285160627 3:0.1376588927508942 4:-0.004202719001036912 
-1.0 1:0.1002589289026649 2:-0.20294881985702695 3:-0.007458051478761468 4:-0.04948138008356691 
1.0 1:0.26841892195266054 2:0.15896327174687763 3:0.05241503314462813 4:0.06757485140890995 
-1.0 1:0.030044465137712657 2:-0.19098012889944505 3:0.11427300585928381 4:-0.07349202113996685 
-1.0 1:0.0925343290676741 2:-0.25908275638711176 3:-0.02353186041525425 4:-0.07981461222920314 
1.0 1:-0.3069822632795035 2:0.05682926565413858 3:0.03970716771586279 4:0.028557673111050903 
-1.0 1:0.25694424772259683 2:0.06078870812208843 3:-0.12398715857467185 4:0.11079731673233575 
1.0 1:0.21479993144950355 2:0.1582777507789435 3:0.04276934282152586 4:0.1297892674644168 
-1.0 1:-0.32295687777153886 2:0.03962193880788419 3:-0.07943787436250907 4:-0.06795371381579965 
1.0 1:0.20797399160785623 2:0.009138954529437865 3:-0.07118222277833212 4:0.017861864095739113 
-1.0 1:-0.2168458020839228 2:-0.04632164262197336 3:-0.134668677874561 4:-0.02747237223977141 
-1.0 1:0.15057737594295173 2:-0.20451003469561613 3:-0.18239589305931145 4:-0.022949009617760474 
1.0 1:0.1648635112576552 2:-0.1519278296251297 3:-0.029292939876825037 4:-0.23194186281331158 
-1.0 1:-0.2548586766670834 2:0.08400307950963384 3:0.04975225314280887 4:0.061389071735043134 
-1.0 1:-0.16384268049655695 2:-0.07760533813512424 3:0.26464099117048967 4:0.08382833989941871 
1.0 1:-0.09087875364824086 2:-0.10455616668374303 3:0.09608570157773844 4:0.006488594089954783 
-1.0 1:0.3744881558557006 2:0.18626530164249266 3:0.015931778072899645 4:-0.08113180665959173 
-1.0 1:-0.3380770725215238 2:0.1841739121574481 3:-0.0972801241753481 4:0.01322744566298268 
1.0 1:-0.19888999211822195 2:-0.019315358815397407 3:-0.025248876508386562 4:0.02396277308307519 
1.0 1:0.1603524961239406 2:-0.015471087759871119 3:-0.003223084645667766 4:0.048720517135044744 
-1.0 1:0.09592041597778773 2:-0.24275010245756018 3:-0.1681980136257319 4:0.12029322351186904 
-1.0 1:0.20543436142244978 2:0.06302986129988927 3:-0.14509405122998353 4:0.163088715538158 
1.0 1:-0.24661873640527338 2:0.019898736631321287 3:-0.067272938720296 4:-0.014548931517249772 
-1.0 1:0.12457950724902567 2:-0.2617936182881057 3:-0.023846396239016625 4:-0.04286300124674676 
1.0 1:0.11606505248840249 2:0.10798232509935721 3:0.023027956417104888 4:0.02510631391571328 
1.0 1:0.2509374991469619 2:0.09833729394130199 3:-0.0057913064426417735 4:-0.0744392418496578 
1.0 1:0.14614434051040132 2:-0.07957472944399581 3:-0.07947809664972649 4:0.051384271870134626 
-1.0 1:0.2463909163476868 2:0.0389353314948395 3:-0.14382060377930578 4:0.04095416504196096 
-1.0 1:-0.22556707776481427 2:-0.05389439749094879 3:0.19840038083914865 4:0.19518670590126933 
1.0 1:-0.0077090008509766855 2:-0.14424793998865013 3:-0.08679900676785429 4:0.09833263612015311 
-1.0 1:0.2593425390183958 2:0.02472874587684732 3:-0.12529580494374132 4:0.15129982559056848 
1.0 1:0.13553909451920262 2:-0.055198766848482725 3:-0.0513285009769706 4:0.14923029087229836 
1.0 1:0.14699954407597865 2:0.06951872482805342 3:-0.04840561396273797 4:0.09790291132858263 
-1.0 1:-0.26470283267924444 2:-0.03278045440637188 3:-0.089535313259377 4:-0.040638657424060816 
-1.0 1:0.11297070701609077 2:-0.20999831910216107 3:-0.04394784496852682 4:-0.02784339834965255 
1.0 1:0.06753192393663102 2:-0.10654301758126054 3:-0.12732468775991068 4:0.1235925347194573 
1.0 1:-0.277552546971303 2:0.09107907830084444 3:0.02844578391606264 4:0.027772575661890758 
1.0 1:0.2144331812114285 2:0.01949362444110501 3:-0.07047720377664524 4:-0.07038623160538893 
1.0 1:-0.2849712900019807 2:0.09305170680433719 3:-0.06632412534969993 4:-0.06391048567624112 
1.0 1:0.28055751863081224 2:0.16690043929954754 3:0.038168721142397305 4:0.027094610078751934 
-1.0 1:-0.2601910914672703 2:0.06595099829432999 3:-0.02007680739546709 4:-0.0066092354466969205 
1.0 1:0.12731896196781697 2:0.015176312767828307 3:-0.07891311046311314 4:0.1985129257161684 
1.0 1:0.27720545222175813 2:0.16654759521961188 3:0.029989872703592928 4:0.10984364498947188 
1.0 1:-0.33972659258872967 2:0.12764605950428526 3:-0.08942280951864277 4:-0.04833422604120569 
1.0 1:0.014944854801239315 2:-0.15385719468670178 3:-0.0328551976248879 4:-0.03881903448166546 
-1.0 1:-0.01809795776741614 2:-0.20745811117054092 3:0.16133403449514375 4:-0.04105589535319472 
-1.0 1:0.248773137466608 2:0.1964126201124296 3:0.08703256409996961 4:0.13231144264156924 
1.0 1:0.2637181397642303 2:0.1530631285471646 3:0.01411158298682975 4:-0.10509268411934194 
1.0 1:0.012493086284490836 2:-0.11945927869106131 3:0.04033170928072203 4:-0.13353947529086208 
-1.0 1:-0.306788432917884 2:0.13788352772192197 3:-0.08221177186066395 4:-0.06579769195718005 
-1.0 1:0.07084729603463481 2:-0.22191823236712077 3:0.09439747628978848 4:-0.1133606106808731 
-1.0 1:-0.09136036019587664 2:-0.17013328186791754 3:0.22819947046507527 4:0.10218659502471797 
-1.0 1:-0.20786368446739154 2:-0.03819579664658379 3:0.17314973120944802 4:0.1364212228225117 
-1.0 1:0.07053538038598857 2:-0.21823457555168793 3:0.07793356985776827 4:-0.10293433353067234 
1.0 1:0.17929804887154288 2:-0.0024495417090407007 3:-0.09947832159567574 4:0.0717504403031712 
-1.0 1:-0.2452092619823068 2:0.08780517942639153 3:0.08187427067558783 4:0.08265362947345178 
1.0 1:0.2406167839302164 2:0.05067976340487935 3:-0.044053464829323444 4:-0.025792814068939834 
1.0 1:0.00813669043455121 2:-0.13530874333313897 3:-0.08479802332757683 4:0.07136217551284318 
-1.0 1:0.056381822113691187 2:-0.22556262823923506 3:0.1436995681337711 4:-0.049245290669874334 
1.0 1:0.06497988712144216 2:-0.15720385107132095 3:-0.10539723744872055 4:0.13602402130478167 
-1.0 1:0.3348547559849974 2:0.11506715904212528 3:-0.03232490084547552 4:0.051502367240767774 
-1.0 1:0.0908185902896714 2:-0.2407498704352778 3:-0.12288025001713744 4:0.07681708593263417 
1.0 1:0.15998175148134508 2:-0.005224463721845041 3:-0.005849797022480519 4:-0.017718593566828776 
1.0 1:0.23314028444792476 2:0.16600973116714318 3:0.05568983819658311 4:0.1419762899882698 
1.0 1:-0.30586790105831946 2:0.08441465224579471 3:0.029232041080277514 4:0.022610003092470736 
1.0 1:-0.27834001885283105 2:0.09781065518681871 3:-0.032204151463456274 4:-0.027875793742370522 
-1.0 1:-0.26195496260411466 2:0.07997381396793417 3:0.09190853525221886 4:0.10332847205160439 
1.0 1:-0.27620025181048324 2:0.11057196830468162 3:0.025779232326735464 4:0.038551536155513655 
-1.0 1:-0.23830329314655022 2:0.07781239572298665 3:-0.015720143529880777 4:-0.08270988975832363 
1.0 1:-0.0003939443360445726 2:-0.13165472936879308 3:-0.04930673116333273 4:0.05829163414633245 
1.0 1:0.3194812492932863 2:0.21084682616088424 3:0.07661015272971915 4:-0.16104806335960695 
-1.0 1:0.0463854403366524 2:-0.21156315617057428 3:0.12138114303134015 4:-0.10362320919076294 
1.0 1:0.2755695506402003 2:0.13100430081629205 3:0.08128245497897296 4:-0.17953963005944995 
-1.0 1:-0.34881674044180433 2:0.16205874856116426 3:-0.08846149432130998 4:-0.08405194758948165 
1.0 1:0.30574794588908727 2:0.17943129934440175 3:0.05444159127227187 4:-0.15266872830721165 
1.0 1:0.25037150389549084 2:0.12964215502452048 3:0.0636352776411105 4:-0.11510239331163974 
-1.0 1:0.13680949858292915 2:-0.24787559315154978 3:-0.010302109387242117 4:-0.22766057083003455 
1.0 1:0.17481445127920425 2:0.02807420610842317 3:-0.06636379202479303 4:0.11512365175794217 
-1.0 1:-0.05152683155214518 2:-0.2369932464048811 3:0.06434177716728467 4:0.13461777158755764 
1.0 1:-0.2800448977256398 2:0.07538331223280527 3:0.033307729699613084 4:-0.011756928075886009 
1.0 1:0.20244205468735393 2:0.10522137511061434 3:0.04891947776178187 4:0.058372353610554956 
1.0 1:0.18813283029564337 2:-0.1361685532802862 3:-0.08817603855037937 4:-0.12286313345378053 
-1.0 1:0.0661532964823288 2:-0.2078687616618823 3:0.0064521556073565915 4:-0.07020046149191823 
1.0 1:0.1713832902969642 2:0.11905645900096148 3:0.05667472382358996 4:-0.08190061284611601 
1.0 1:-0.1344765194951536 2:-0.10000729324455311 3:0.07380434903728304 4:0.07944145365428007 
1.0 1:0.33760071036628847 2:0.1788170094222944 3:0.10571235921173855 4:-0.043446362480177275 
1.0 1:-0.2597619881704323 2:0.05117865141590255 3:-0.10446884963085737 4:-0.02846657055619051 
-1.0 1:0.2891509315302628 2:0.0609103089410783 3:-0.12851343496352544 4:-0.08389823423820532 
1.0 1:-0.23799578351765519 2:0.019944859885215216 3:-0.07065009139474768 4:0.021592541954246373 
1.0 1:0.30973336182654515 2:0.19169099693094327 3:0.08747464467232403 4:-0.06063357046000435 
1.0 1:0.21697743779322115 2:0.12806699352114992 3:0.06913147289040422 4:-0.17258782320396576 
1.0 1:0.03665518824671067 2:-0.12517376235547006 3:-0.08256259122214056 4:-0.08176520650172164 
1.0 1:-0.0035624871614165776 2:-0.1447974654087607 3:0.08877949130493555 4:-0.06472671739729587 
-1.0 1:-0.1715833326754061 2:-0.03811678049716974 3:0.15681687400719813 4:0.027915290513454108 
1.0 1:0.27574981845724117 2:0.1637958532297891 3:0.017522658376846127 4:0.030826013211327337 
-1.0 1:0.08506328951241825 2:-0.21827468762233 3:0.036351734289271534 4:-0.15465714507639658 
-1.0 1:0.13886976839945397 2:-0.23042438997358836 3:-0.13384269900715143 4:0.07239889767297371 
1.0 1:-0.03613441469027269 2:-0.12669137262584695 3:-0.0974036790442263 4:0.12539327219802074 
1.0 1:0.18309280352945898 2:0.005366080128970559 3:-0.08867469921947381 4:-0.04597241960304303 
-1.0 1:-0.328794152670314 2:0.09175102890330265 3:-0.09275938375654921 4:-0.06881890938885091 
-1.0 1:-0.1697452121194544 2:-0.0995342856496053 3:0.27707699706805 4:0.15144692745516694 
-1.0 1:0.05762448433619047 2:-0.18239522675160486 3:-0.041402674880037287 4:0.029240565387802526 
1.0 1:-0.06008979137863474 2:-0.10401954263003624 3:0.047249053222971626 4:-0.04373331786361352 
-1.0 1:-0.2840749874815313 2:0.07642355137990352 3:0.043742436275765254 4:0.013963585782925066 
-1.0 1:-0.28324844711002967 2:0.08251118212650513 3:0.003265775570462051 4:-0.010072826708757397 
-1.0 1:-0.31838223648628494 2:0.05463220993720986 3:-0.07580749013898495 4:-0.041239198192344464 
1.0 1:0.17590545337542826 2:0.012819448973042751 3:-0.04353803218015975 4:0.17381199684702997 
-1.0 1:-0.18414027212557352 2:-0.06115187325880972 3:0.22430981473276157 4:0.09255608953112225 
1.0 1:0.28783074349275106 2:0.17078989372907216 3:0.06321078348374755 4:-0.04854581310790397 
1.0 1:0.1287882085146794 2:-0.19316695507894466 3:-0.07738026897413691 4:-0.00574373933944205 
1.0 1:-0.22004809340906634 2:0.005397692428762172 3:-0.032691425995923 4:0.0007900223641607281 
-1.0 1:-0.21416974475794032 2:-0.012128131550181755 3:0.13884460812650928 4:0.09205247308665503 
-1.0 1:0.0492547779511687 2:-0.22945958915328307 3:0.0450117996172328 4:-0.08262689179383831 
1.0 1:-0.2795412139984496 2:0.006011651272433846 3:-0.010090477856571543 4:0.003993562788903018 
1.0 1:-0.29987590778730805 2:0.06807110725771667 3:0.009654528976045088 4:-0.003332050351509113 
-1.0 1:0.06332786150866329 2:-0.2290797342728261 3:-0.020233967863768774 4:-0.019740352060867473 
1.0 1:-0.30413269645016067 2:0.10935872349647488 3:-0.08801351424967771 4:-0.0597487638082895 
-1.0 1:-0.25216521999963987 2:0.09471666842504042 3:0.04364200396495349 4:0.07845778332096483 
-1.0 1:-0.06939234324748284 2:-0.18021607303165524 3:0.13274491662140148 4:0.02920822241132403 
1.0 1:0.06884621201834647 2:-0.09663547935587506 3:-0.12570436484850506 4:-0.11598330310369552 
-1.0 1:0.021361009585494535 2:-0.21535269108868188 3:0.11547866318929226 4:0.002812217382988354 
1.0 1:-0.24883720438196066 2:-0.009873636728770823 3:-0.04398801036454543 4:0.05100397780136384 
1.0 1:-0.04414926023171782 2:-0.16455654435778244 3:0.10289654460905927 4:0.09266784927134479 
-1.0 1:0.20556731618004 2:0.06575829869422307 3:-0.13253108253191692 4:0.2736303352155187 
-1.0 1:-0.1694366564580581 2:-0.03753840857624192 3:0.18862704972088512 4:0.04058070334141609 
-1.0 1:-0.35344816124754114 2:0.08044486807277675 3:-0.025189498731885328 4:-0.08306388995526276 
1.0 1:0.14308511843284633 2:0.003633057950164071 3:-0.07396795691230555 4:0.14368781574729417 
-1.0 1:-0.17994589898822405 2:0.02875130899765358 3:0.12569886900995889 4:0.0038180501411271732 
-1.0 1:-0.3397403206103368 2:0.16610164749185571 3:-0.07188387023198783 4:-0.042158727715695066 
1.0 1:-0.2992219983013243 2:0.10852253566543693 3:-0.10041870241199952 4:-0.04748839136468126 
-1.0 1:-0.09696337950959848 2:-0.11570222597939787 3:0.19135693798932202 4:-0.014808616314147397 
1.0 1:-0.0351702040557907 2:-0.15714010474575751 3:0.0946799820046621 4:0.044651485875306665 
-1.0 1:0.26918379192606384 2:0.14312153316067974 3:-0.03744270210815322 4:0.24402591969434873 
1.0 1:0.08799566176624404 2:-0.003188750955553977 3:-0.13085820738146772 4:0.12582269137964497 
1.0 1:0.0412616964421635 2:-0.14277409582142608 3:-0.12343441641013603 4:0.10027690809309894 
-1.0 1:0.33984613722520585 2:0.2178905510045073 3:0.09328526720184947 4:-0.12493086386401024 
1.0 1:0.24258241148988033 2:0.1636390252292072 3:0.04348752265806667 4:0.0443463412315267 
-1.0 1:-0.1240875708821884 2:-0.17035680773382011 3:0.07989178099327791 4:0.0637045805334227 
1.0 1:0.2701009731875997 2:0.18708483069351503 3:0.043885462121546814 4:0.0517021514523571 
-1.0 1:0.1652261363175832 2:0.03555251461424324 3:-0.16141797871075503 4:0.29985321800074316 
-1.0 1:-0.277745146178585 2:0.10236683092760257 3:0.028936447963401602 4:0.07871851764171027 
-1.0 1:0.05478732577464647 2:-0.27126023672852684 3:-0.00786765834150141 4:0.14927624341921714 
1.0 1:0.11422132198971291 2:0.032124721323857554 3:-0.1387430628870814 4:0.09689487370364754 
-1.0 1:-0.03839875513698074 2:-0.22317748613500044 3:0.14452211583189828 4:0.023321845187471844 
-1.0 1:-0.2493383337584009 2:0.08712735529212116 3:0.07781267419725217 4:0.07527163577282267 
-1.0 1:0.264430350007461 2:0.05369460511835143 3:-0.1162664835766909 4:0.1273380055211943 
1.0 1:-0.2195128694581567 2:0.027424544158644797 3:-0.06746017530812964 4:0.005560236685318696 
-1.0 1:-0.009475378334243357 2:-0.2513550210768764 3:0.01137237200225577 4:0.08523819920307668 
1.0 1:0.06241369208759692 2:-0.0955767694943871 3:-0.13308879223917097 4:0.1608158693863899 
1.0 1:-0.2292396152452112 2:0.0008789497443085739 3:-0.058138851408500954 4:0.013586415499450256 
-1.0 1:0.22332275286571004 2:0.019479269461045123 3:-0.16049738484831647 4:0.08215003929762306 
-1.0 1:0.33516615007349315 2:0.20932272816540076 3:0.024878339805707906 4:-0.029771065911258696 
-1.0 1:-0.25398878460712043 2:0.010319195195804244 3:-0.12726549566193274 4:-0.10721365491549235 
-1.0 1:-0.16127355709324726 2:-0.0979122302779747 3:0.20089896068687452 4:0.11394065207065443 
-1.0 1:0.19636329015897694 2:-0.187165744602231 3:-0.21651142559824155 4:-0.1030073218169594 
-1.0 1:-0.2509328765675148 2:0.07470123474062879 3:0.0798921906375735 4:0.08542825832795796 
1.0 1:0.12910107527797887 2:-0.1151245841990012 3:-0.10461223086136659 4:-0.03880241492572692 
1.0 1:0.05942718496575766 2:-0.13485744527408486 3:-0.0959501160649279 4:-0.0011788403288593083 
-1.0 1:0.1144775478374199 2:-0.24741230011743182 3:-0.05612295428538652 4:-0.06754295570395917 
-1.0 1:-0.023375481964832984 2:-0.21252446057820681 3:0.14089601575645386 4:0.08134943525557906 
-1.0 1:0.20376397733705198 2:0.1378470621524672 3:-0.08011359758639464 4:0.2501608325291259 
-1.0 1:0.19951967179815594 2:0.17235713201799568 3:0.03341080777256138 4:0.10752159586175476 
1.0 1:0.08706871048039685 2:-0.15496772916347973 3:-0.12417312120868532 4:0.0007497846371615664 
-1.0 1:-0.29642209497938055 2:0.08764691802961473 3:-0.0618812796757585 4:-0.016771822084701928 
1.0 1:-0.26339788272175346 2:0.07505368310272963 3:0.02410432950169175 4:0.015967703904649196 
-1.0 1:-0.3064315842493068 2:0.05040564036449186 3:-0.05984777610677759 4:-0.05279625121782307 
1.0 1:0.13641088362432408 2:0.024403795469191403 3:-0.09195437156758704 4:0.11300792541330391 
1.0 1:-0.31135081522945107 2:0.14192141642673628 3:0.015312476430321516 4:0.06593871895971429 
1.0 1:-0.19806031191179835 2:-0.004310095514321097 3:-0.05293291263763757 4:-0.0021996840747476568 
-1.0 1:0.14488567112885994 2:-0.24407410419168726 3:0.005217683678866061 4:-0.12981448167985962 
-1.0 1:-0.27560710241343533 2:0.005771871928065202 3:-0.06661515429741949 4:-0.04997718875129947 
1.0 1:-0.2755208269962569 2:0.09283227952081051 3:-0.0060994567479412745 4:-0.025416437086991588 
-1.0 1:-0.26848718106039793 2:0.027664617414495156 3:-0.06692948359853693 4:-0.07477173364183147 
-1.0 1:-0.1574851182829278 2:-0.006068302746501336 3:0.16113783678240057 4:-0.02641056541124296 
1.0 1:0.2668058009077523 2:0.14751560671870376 3:0.03964713215756148 4:0.04102675404054266 
1.0 1:-0.2687519528001111 2:0.1379844475458751 3:0.0920936022222022 4:0.015711106952038516 
1.0 1:0.19681317568959306 2:0.04275341245955027 3:-0.07507427002297598 4:0.0009278826891120293 
1.0 1:0.18989897963263008 2:0.10717470640066634 3:0.040706916023708795 4:0.07562008006156357 
-1.0 1:0.11222366678254968 2:-0.2310847139149182 3:-0.07646009801944785 4:-0.09685574992075956 
1.0 1:-0.28556023968028543 2:0.08517602576866487 3:0.019634310091344497 4:0.008549432313102503 
1.0 1:0.32399631611424795 2:0.15626467634208238 3:0.053422199187621755 4:-0.04243112877665066 
-1.0 1:-0.10470996423317694 2:-0.07822803042442589 3:0.2070102566460752 4:-0.08231735081980665 
1.0 1:0.3036857779065801 2:0.13203696259276573 3:0.07475622334596498 4:-0.22684258924068434 
-1.0 1:0.03481005299218776 2:-0.19299716113681978 3:0.19207678776838544 4:-0.12185886046271475 
-1.0 1:0.18850065949074235 2:-0.17604424317201012 3:-0.2413604169024808 4:-0.0922770840841804 
-1.0 1:0.010667762486662083 2:-0.2630149629173153 3:-0.00148538206119736 4:0.07332094621012714 
1.0 1:0.02308628951487146 2:-0.11408446410727756 3:-0.08877784547020047 4:-0.0953595079828517 
1.0 1:-0.31861739602062555 2:0.10698380126744687 3:-0.04523987615351054 4:0.005991160702248519 
1.0 1:-0.3251682924390501 2:0.08732873868799361 3:0.011375703764325801 4:0.044193520207708004 
-1.0 1:-0.0028228968981019575 2:-0.21536884824003621 3:0.09729000768181444 4:-0.00363699099267901 
1.0 1:0.3449170777390488 2:0.22267130776797056 3:0.11568700514203792 4:-0.062292841818345504 
-1.0 1:-0.13566278972161672 2:-0.0937355575168764 3:0.22101863040742684 4:0.013744662482623772 
1.0 1:-0.2938937526560445 2:0.08891291901889009 3:-0.002856025201737753 4:0.025521785056317133 
-1.0 1:-0.273806122315025 2:0.052003732327695104 3:0.11000289397935498 4:0.1746516840798288 
1.0 1:0.13262186947624477 2:0.0235204986244996 3:-0.08268298360491592 4:0.09573079701870667 
-1.0 1:0.3406228364383042 2:0.1643358442590749 3:-0.019312157518179943 4:-0.013281085494743168 
1.0 1:0.2736958610744492 2:0.12739664085740252 3:0.06581110663257553 4:-0.13956004476543823 
-1.0 1:-0.3172035435198583 2:0.07667030126842052 3:-0.07232000183538322 4:-0.04289028465979458 
1.0 1:0.1365060229053797 2:-0.1982743210772422 3:-0.05224087806290997 4:-0.05806951200921066 
1.0 1:-0.3151882259809732 2:0.156623771248117 3:-0.05745797571996869 4:-0.07483869174885487 
1.0 1:0.2503355574795221 2:0.1273851420688168 3:0.08728675923478797 4:-0.15799989711759632 
-1.0 1:-0.047521304666659714 2:-0.2414170336094271 3:0.19283320598174178 4:0.05128034820802008 
1.0 1:0.07058770048346241 2:-0.09488769689328365 3:-0.14597652884543244 4:-0.08716904101398312 
-1.0 1:0.25805853159453124 2:0.10167869914261596 3:-0.07569528638982576 4:0.11370526073290631 
1.0 1:-0.3010109012012034 2:0.1341891288828387 3:0.05619622581200913 4:0.07508415601073426 
1.0 1:0.0025171234559196393 2:-0.15794635439467453 3:0.05529840232850766 4:-0.0047974699687847126 
1.0 1:-0.04580531547299035 2:-0.1161595149716119 3:0.04704330669884136 4:-0.020469644919122794 
-1.0 1:0.2480143271045578 2:0.2134903828526851 3:0.033784502662381005 4:0.005298234090924038 
1.0 1:0.22493976943631083 2:0.14403052044709416 3:0.0020998127128360015 4:0.08751666928195355 
-1.0 1:0.11512767988568069 2:-0.2364434405693832 3:-0.008458215498596416 4:-0.19664466315424667 
1.0 1:0.18537175118998211 2:0.07316666054259557 3:-0.02804979539522843 4:0.11896818468361639 
-1.0 1:-0.007101687833385325 2:-0.22734975144913055 3:0.059333192272856675 4:0.05434135306886913 
-1.0 1:0.31101066036895014 2:0.13859107989185007 3:-0.04537934059968288 4:-0.004737053016320374 
-1.0 1:-0.31727359795938564 2:0.11433608240961955 3:-0.06284350777437973 4:-0.015871056671438514 
-1.0 1:0.2707472806348057 2:0.13652987610074852 3:-0.0511825302715845 4:0.10461433025758567 
1.0 1:-0.3210848003350647 2:0.1350247128612493 3:-0.1107091906601778 4:-0.06429440762573536 
-1.0 1:-0.2629052380718637 2:-0.013967688350646209 3:-0.13288799294139986 4:-0.07296608585949725 
-1.0 1:-0.2678211508770103 2:0.13819495265571763 3:0.019749232699756945 4:0.02671196243236179 
